"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CH%","CHv","XX%","wFB","wCT","wCH","wFB/C","wCT/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","piSI%","pivCH","pivFA","pivFC","pivSI","piCH-X","piFA-X","piFC-X","piSI-X","piCH-Z","piFA-Z","piFC-Z","piSI-Z","piwCH","piwFA","piwFC","piwSI","piwCH/C","piwFA/C","piwFC/C","piwSI/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Robert Suarez",30115,"2024-05-17","@ATL",29,2024,"SDP","A",33,0,0,0,1,0,0,0,0,0,1,0,1,5,2,0,0,0,0,0,0,0,0,2,18,0,18,2,0,0,0,2,1,1,0,0,0,0.4,0,0.4,2.17248908401489,0,0.4,2,0.666666666666667,1,-0.833520221710205,0.833520221710205,2.19049659073353,0,-18.4688219680816,54.7244184399108,0,0.333333333,0,0.666666666,0.5,0,0,0,3,14,17,0.0897399932146072,-0.135752007365227,0.225492000579834,0.506999969482422,0.051524393260479,2.18959999084473,1.7208000421524,1.7208000421524,1.84800004959106,1,1,-0.0213825218379498,0.0623671736418559,1,0,0.82352941,99.07142857,NA,NA,0.17647059,91.66666667,NA,-0.53273218870163,NA,0.0931044071912766,-3.80522991929735,NA,3.10348023970922,0.5,0.88888889,0.70588235,0.75,0.75,0.75,0.52941176,0.8,0.17647059,1,1,1,1,0,2,3,0.33333333,0.33333333,0.33333333,0.33333333,0,0.66666667,0.605819196059198,50.19594,59.77138,63.34201,50.43643,62.63594,49.20263,20,80,20,NA,NA,NA,39.62405,63.0528,43.89405,0.77003,5.23214,93.12,117.52,107.26,106.62,63.46,69.6,110.12,-8.69999999999999,8.85999999999999,NA,NA,NA,105.12,60.745,66.138,0.64705882,NA,0.17647059,0.17647059,99.2909046519886,NA,98.1333312988281,91.7000020345052,-4.27979209206321,NA,-6.8823979695638,-9.57413228352865,10.2916107177734,NA,11.7096201578776,5.00392405192057,0.224007435142994,NA,-0.763685405254364,0.094138327986002,2.03643122857267,NA,-25.4561801751455,3.13794426620007,0.55555556,0.875,0.70588235,0.8,0.71428571,0.75,0.47058824,20.25,0.17647059,0.82352941,NA,NA,91.9986368815104,99.3679722377232,NA,NA,-9.47196324666341,-4.59231403895787,NA,NA,3.40985329945882,9.36688886369978,NA,NA,0.094138327986002,-0.53967797011137,NA,NA,3.13794426620007,-3.85484264365264,NA,NA,0.625,0.77777778,0.70588235,0.8,0.71428571,0.75,0.52941176,3,97.207041422526,32.1045506795247,1,0.33333333,106.924,1,0.33333333,"2024-05-17",0
"Robert Suarez",30115,"2024-05-12","LAD",29,2024,"SDP","H",33,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,2,0,1,0,0,0,0.25,0,0.25,3.28666658401489,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,30.1672745395749,103.055865631376,0.5,0,0.333333333,0.666666666,0.5,0,0,0,6,16,22,0.0124500067904592,-0.00836397800594568,0.0208139847964048,0.457000017166138,0.0498636141419411,0.233250007033348,0.308800011873245,0.308800011873245,NA,0,1,0.0257895588874817,0.0275866744031744,0,0,0.95454545,99.33333333,NA,NA,0.04545455,91,NA,0.384211182594299,NA,-0.0373910665512085,1.82957705997285,NA,-3.73910665512085,0.5,0.9,0.68181818,0.66666667,0.88888889,0.8,0.45454545,0.25,0.13636364,0,2,1,1,0,2,3,0,0.66666667,0.33333333,0.33333333,0,0.66666667,-0.832505451970141,20,80,20,80,66.65716,75.86406,55.15045,65.60859,45.18444,NA,NA,NA,80,64.82503,73.37541,-1.9191,1.19844,184.42,-38.52,15.7,138.26,120.04,145.98,121.9,121.94,145.18,NA,NA,NA,139.614545454545,112.919090909091,140.021818181818,0.81818182,NA,0.13636364,0.04545455,99.5777791341146,NA,98.4333292643229,90.5,-5.39128112792969,NA,-8.48547490437826,-12.4499816894531,11.2306357489692,NA,11.3007965087891,5.25349187850952,0.388117142021656,NA,-0.0199272707104683,-0.0380783230066299,2.15620634456476,NA,-0.66424235701561,-3.80783230066299,0.44444444,0.84615385,0.68181818,0.75,0.81818182,0.8,0.59090909,18.83333333,0.04545455,0.90909091,NA,0.04545455,90.6969985961914,99.6384521484375,NA,98.5337982177734,-11.8099002838135,-4.87214508056641,NA,-9.05008029937744,3.02398991584778,9.90745315551758,NA,9.17391967773438,-0.0380783230066299,0.403238575905561,NA,-0.0350487045943737,-3.80783230066299,2.01619287952781,NA,-3.50487045943737,0.42857143,0.8,0.68181818,0.66666667,0.83333333,0.8,0.68181818,3,87.6653238932292,41.3936182657878,0,0,98.8741,1,0.33333333,"2024-05-12",0
"Robert Suarez",30115,"2024-05-10","LAD",29,2024,"SDP","H",33,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,78.8033710472314,187.926090042024,0,0,0,1,0,0,1,9,5,8,13,0.12848599255085,0,0.12848599255085,0.457000017166138,0.0498636141419411,1.74053335189819,2.25760006904602,2.25760006904602,NA,0,1,0.0738436430692673,-2.37461906895248e-05,1,0,1,99.07692308,NA,NA,NA,NA,NA,0.749469757080078,NA,NA,5.76515197753906,NA,NA,0.28571429,1,0.61538462,0.5,0.66666667,0.625,0.46153846,0.66666667,0.23076923,0,1,2,0,3,0,3,0,0.33333333,0.66666667,0,1,0,0.765142307487695,NA,NA,NA,37.92155,60.20272,27.48104,80,69.98878,80,NA,NA,NA,50.98874,56.23586,48.64983,0.06398,4.17306,NA,NA,NA,116.04,84.02,93.82,116.36,174,196.84,NA,NA,NA,116.089230769231,97.8630769230769,109.669230769231,0.84615385,NA,0.15384615,NA,99.1636408025568,NA,98,NA,-4.37308190085671,NA,-8.06493186950684,NA,10.2256102128462,NA,8.27858829498291,NA,0.660959120839834,NA,0.0973343104124069,NA,6.00871928036213,NA,4.86671552062035,NA,0.2,0.875,0.61538462,0,0.71428571,0.625,0.61538462,18.8,NA,0.84615385,NA,0.15384615,NA,99.373368696733,NA,98.2136993408203,NA,-3.73689824884588,NA,-7.80074977874756,NA,9.08018077503551,NA,7.22348022460938,NA,0.660959120839834,NA,0.0973343104124069,NA,6.00871928036213,NA,4.86671552062035,0.2,0.875,0.61538462,0,0.71428571,0.625,0.61538462,3,88.8495585123698,39.1135915120443,0,0,95.1239,2,0.66666667,"2024-05-10",0
"Robert Suarez",30115,"2024-05-08","@CHC",29,2024,"SDP","A",33,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.1672745395749,66.5170884121943,1,0,0.5,0.5,0,0,0,0,4,7,11,0.0371479988098145,0,0.0371479988098145,0.468999981880188,0.0502679497003555,0.490799993276596,0.848399996757507,0.848399996757507,NA,0,1,0.0756243094801903,6.43606883100334e-05,0,0,1,98.90909091,NA,NA,NA,NA,NA,0.72822105884552,NA,NA,6.62019144405018,NA,NA,0.2,1,0.63636364,1,0.66666667,0.71428571,0.54545455,0.33333333,0.18181818,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,-0.354454678742725,NA,NA,NA,74.5729,62.25858,68.69905,20,53.41322,20,NA,NA,NA,68.56592,56.34913,59.27866,-1.02802,2.53506,NA,NA,NA,104.76,128.18,132.72,88.32,-49.16,-53.62,NA,NA,NA,103.265454545455,112.058181818182,115.78,0.90909091,NA,0.09090909,NA,99.0799987792969,NA,95.9000015258789,NA,-3.67624473571777,NA,-6.52860164642334,NA,9.97548217773437,NA,8.04303073883057,NA,0.771772436797619,NA,-0.0350487045943737,NA,7.71772436797619,NA,-3.50487045943737,NA,0,1,0.63636364,NA,0.71428571,0.71428571,0.63636364,17.625,NA,0.90909091,NA,0.09090909,NA,99.208349609375,NA,95.9887008666992,NA,-3.34681015014648,NA,-6.6866397857666,NA,8.98561859130859,NA,7.39514017105103,NA,0.771772436797619,NA,-0.0350487045943737,NA,7.71772436797619,NA,-3.50487045943737,0,1,0.63636364,NA,0.71428571,0.71428571,0.63636364,2,86.7528533935547,21.5826873779297,0,0,92.8581,0,0,"2024-05-08",0
"Robert Suarez",30115,"2024-05-06","@CHC",29,2024,"SDP","A",33,0,0,0,1,0,0,0,0,1,0,0,1.2,5,0,0,0,0,0,0,0,0,0,3,16.2000061798119,0,0,3,0,0,0,2,0,0,0,0,0,0.6,0,0.6,0.485689084014893,0,0,0,0,1,-0.433521595001745,0.433521595001745,1.38088918460728,0,-8.7416360623202,35.1596696424058,0,0,0,1,0,0,0,0,6,14,20,0.235724002122879,0,0.235724002122879,1.99399995803833,0.213719189167023,1.9695999622345,2.0731999874115,4.52279996871948,NA,0,1,0.12324807792902,-0.00356692102269474,1,0,0.95,99.31578947,NA,NA,0.05,94,NA,1.32465755939484,NA,-0.0373910665512085,6.97188189155177,NA,-3.73910665512085,0.22222222,0.90909091,0.6,0.5,0.9,0.83333333,0.55,0.6,0.1,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,-1.41852123264998,80,45.75874,80,71.47066,61.84262,60.30058,68.67723,57.21326,61.19762,NA,NA,NA,79.39991,56.20559,69.10634,-1.7011,1.52544,107.1,178.72,151.02,118.2,134.3,143.36,105.08,72.9,89.76,NA,NA,NA,115.677,127.311,135.703,0.9,NA,0.05,0.05,99.3999972873264,NA,98.8000030517578,93.6999969482422,-4.09411578708225,NA,-7.76528167724609,-8.56039237976074,10.1816660563151,NA,9.63970184326172,5.50809621810913,1.28193940222263,NA,0.057969942688942,-0.0380783230066299,7.12188556790352,NA,5.7969942688942,-3.80783230066299,0.25,0.83333333,0.6,0.5,0.9,0.83333333,0.6,18.73333333,0.05,0.8,NA,0.15,94.0960006713867,99.9579086303711,NA,99.0541687011719,-8.29329967498779,-3.36907815933228,NA,-6.23152987162272,3.93948006629944,9.14302825927734,NA,8.44009653727213,-0.0380783230066299,1.0291749201715,NA,0.310734424740076,-3.80783230066299,6.43234325107187,NA,10.3578141580025,0.25,0.83333333,0.6,0.5,0.9,0.83333333,0.6,2,97.5381011962891,43.9093208312988,1,0.5,105.21,1,0.5,"2024-05-06",0
"Robert Suarez",30115,"2024-05-01","CIN",29,2024,"SDP","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,78.8033710472314,151.387312822842,0.5,0,0.333333333,0.666666666,0.5,0,0,0,3,8,11,0.0124500077217817,0,0.0124500077217817,0.457000017166138,0.0498636141419411,0.162533342838287,0.308800011873245,0.308800011873245,NA,0,1,0.0803596377372742,-0.0037599228457342,0,0,1,97.90909091,NA,NA,NA,NA,NA,0.711731731891632,NA,NA,6.47028847174211,NA,NA,0.25,0.71428571,0.54545455,1,1,1,0.63636364,0.66666667,0,1,1,1,2,0,1,3,0.33333333,0.33333333,0.33333333,0.66666667,0,0.33333333,-0.134350935606541,NA,NA,NA,74.82263,59.705,66.24646,32.5511,80,20,NA,NA,NA,77.38454,56.23387,63.25918,-1.57589,1.71326,NA,NA,NA,113.1,107,117.64,114.12,82.56,98.6,NA,NA,NA,113.192727272727,104.778181818182,115.909090909091,0.90909091,NA,0.09090909,NA,98.05,NA,97,NA,-4.14448585510254,NA,-8.4619197845459,NA,10.4804244995117,NA,8.21991062164307,NA,0.755317348986864,NA,-0.0350487045943737,NA,7.55317348986864,NA,-3.50487045943737,NA,0.25,0.71428571,0.54545455,1,1,1,0.63636364,21.125,NA,0.90909091,NA,0.09090909,NA,98.247509765625,NA,97.1890029907227,NA,-3.68660507202148,NA,-8.47206974029541,NA,9.25098495483399,NA,7.1396598815918,NA,0.755317348986864,NA,-0.0350487045943737,NA,7.55317348986864,NA,-3.50487045943737,0.25,0.71428571,0.54545455,1,1,1,0.63636364,3,83.9895528157552,17.2646293640137,0,0,96.8736,1,0.33333333,"2024-05-01",0
"Robert Suarez",30115,"2024-04-30","CIN",29,2024,"SDP","H",33,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,30.1672745395749,103.055865631376,0,0,0,1,0,0,0,0,4,8,12,0.0668139830231667,0,0.0668139830231667,0.457000017166138,0.0498636141419411,0.89573335647583,1.41419994831085,1.41419994831085,NA,0,1,0.0751416385173798,-0.000550263148665867,1,0,1,99,NA,NA,NA,NA,NA,0.765959084033966,NA,NA,6.38299236694972,NA,NA,0.33333333,1,0.66666667,0.5,0.66666667,0.625,0.5,0.33333333,0.25,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,-0.494388924701253,NA,NA,NA,75.82886,67.16841,69.46319,NA,NA,NA,NA,NA,NA,80,63.12652,76.9738,-1.93292,1.17771,NA,NA,NA,128.94,125.16,141.84,NA,NA,NA,NA,NA,NA,128.94,125.16,141.84,1,NA,NA,NA,98.9333292643229,NA,NA,NA,-4.09144242604574,NA,NA,NA,10.9465840657552,NA,NA,NA,0.816960014402866,NA,NA,NA,6.80800012002389,NA,NA,NA,0.33333333,1,0.66666667,0.5,0.66666667,0.625,0.5,17.88888889,NA,1,NA,NA,NA,99.1861063639323,NA,NA,NA,-3.68953005472819,NA,NA,NA,9.86147753397624,NA,NA,NA,0.816960014402866,NA,NA,NA,6.80800012002389,NA,NA,0,1,0.66666667,NA,0.625,0.625,0.66666667,2,95.9807891845703,27.2087554931641,1,0.5,100.543,1,0.5,"2024-04-30",0
"Robert Suarez",30115,"2024-04-24","@COL",29,2024,"SDP","A",33,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.1672745395749,66.5170884121943,1,0,0.5,0.5,0,0,0,0,2,5,7,0.0569719970226288,0,0.0569719970226288,0.629000008106232,0.0547432526946068,0.688000023365021,1.15200006961823,1.15200006961823,NA,0,1,0.0829935669898987,-0.000185434594818665,0,0,0.85714286,97.33333333,NA,NA,0.14285714,92,NA,0.555012881755829,NA,0.173208177089691,9.25021469593048,NA,17.3208177089691,0.5,0.66666667,0.57142857,0.5,1,0.75,0.42857143,0.66666667,0.14285714,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,-0.354454678742725,53.60389,63.34575,55.13551,32.38932,49.03431,28.60897,NA,NA,NA,NA,NA,NA,28.93576,45.92596,29.47388,1.43405,6.22817,149.58,115.6,145.64,87.02,71.5,69.96,NA,NA,NA,NA,NA,NA,94.3285714285714,88.7971428571429,91.6571428571428,0.85714286,NA,NA,0.14285714,97.2666625976562,NA,NA,91.5999984741211,-4.03137524922689,NA,NA,-8.06881332397461,8.17400296529134,NA,NA,2.79281711578369,0.5616425126791,NA,NA,0.163724601268768,9.36070854465167,NA,NA,16.3724601268768,0.5,0.66666667,0.57142857,0.5,1,0.75,0.42857143,16.5,0.14285714,0.42857143,NA,0.42857143,92.2446975708008,98.8816630045573,NA,96.9112040201823,-8.13294982910156,-3.2720734278361,NA,-4.90273348490397,1.74362003803253,8.47734006245931,NA,6.84554036458333,0.163724601268768,0.0590896233916283,NA,0.502552889287472,16.3724601268768,1.96965411305428,NA,16.7517629762491,0.5,0.66666667,0.57142857,0.5,1,0.75,0.42857143,2,97.7795562744141,21.6556720733643,0,0,102.68,1,0.5,"2024-04-24",0
"Robert Suarez",30115,"2024-04-22","@COL",29,2024,"SDP","A",33,0,0,0,1,0,0,0,0,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,2,1,0,0,0,0,0,0,0,6.91672908401489,0,0.5,2,0.5,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,78.8033710472314,151.387312822842,0.5,0.25,0.25,0.5,0,0,0,0,3,13,16,0.119404003024101,-0.219259992241859,0.338663995265961,0.629000008106232,0.0547432564198971,3.35439991950989,2.16479992866516,2.16479992866516,NA,0,1,-0.0132901640608907,0.0488863976314983,1,0,0.73333333,97.90909091,NA,NA,0.26666667,90.25,0.0625,-0.236091405153275,NA,0.0692989826202393,-2.1462855013934,NA,1.73247456550598,0.625,1,0.8,0.8,0.71428571,0.75,0.46666667,1,0.1875,0,2,2,0,2,2,4,0,0.5,0.5,0,0.5,0.5,4.13617198926514,80,52.87964,80,52.11325,44.46079,63.10707,NA,NA,NA,NA,NA,NA,63.52387,42.42036,77.41888,-0.71478,3.00492,111.66,146.74,156.36,92.72,105.26,90.26,NA,NA,NA,NA,NA,NA,97.7706666666667,116.321333333333,107.886666666667,0.73333333,NA,NA,0.26666667,97.9000022194602,NA,NA,89.8499984741211,-4.16109535910867,NA,NA,-6.88885068893433,8.72042638605291,NA,NA,3.35927772521973,-0.234115801751614,NA,NA,0.0698953941464424,-2.12832547046921,NA,NA,1.74738485366106,0.71428571,0.875,0.8,0.8,0.71428571,0.75,0.53333333,19.91666667,0.26666667,0.73333333,NA,NA,90.390625,98.4683504971591,NA,NA,-7.26158237457275,-4.41453725641424,NA,NA,2.75249052047729,8.32673228870739,NA,NA,0.0698953941464424,-0.234115801751614,NA,NA,1.74738485366106,-2.12832547046921,NA,NA,0.71428571,0.875,0.8,0.8,0.71428571,0.75,0.53333333,4,94.3883361816406,20.4332370758057,1,0.25,108.792,2,0.5,"2024-04-22",0
"Robert Suarez",30115,"2024-04-21","TOR",29,2024,"SDP","H",33,0,0,0,1,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0.5,0,2,0,0,0,1,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0.333333333333333,1,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,30.1672745395749,29.9783111930123,2,0,1,0,0,0,0,0,1,8,9,0.0291780084371567,-0.0200060233473778,0.0491840317845345,0.457000017166138,0.0498636104166508,0.640200018882751,0.687600016593933,0.687600016593933,NA,0,1,0.00621178559958935,0.0393646086155762,0,0,1,99,NA,NA,NA,NA,NA,0.575802445411682,NA,NA,6.39780494901869,NA,NA,0,0.85714286,0.66666667,NA,0.66666667,0.66666667,0.77777778,1,0.22222222,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,-0.208323959525662,NA,NA,NA,66.98745,56.19868,65.7245,NA,NA,NA,NA,NA,NA,71.48619,49.88432,72.30955,-1.20945,2.26292,NA,NA,NA,116.78,87.12,92.12,NA,NA,NA,NA,NA,NA,116.78,87.12,92.12,1,NA,NA,NA,98.9222208658854,NA,NA,NA,-5.30180316501194,NA,NA,NA,10.4284413655599,NA,NA,NA,0.585364483296871,NA,NA,NA,6.50404981440968,NA,NA,NA,0,0.75,0.66666667,NA,0.66666667,0.66666667,0.88888889,21.83333333,NA,1,NA,NA,NA,98.9208441840278,NA,NA,NA,-4.58323330349392,NA,NA,NA,8.9121831258138,NA,NA,NA,0.585364483296871,NA,NA,NA,6.50404981440968,NA,NA,0,0.75,0.66666667,NA,0.66666667,0.66666667,0.88888889,2,86.8705139160156,-20.3369293212891,0,0,100.167,1,0.5,"2024-04-21",0
"Robert Suarez",30115,"2024-04-15","@MIL",29,2024,"SDP","A",33,0,0,0,1,0,0,0,0,1,0,0,0.1,2,1,0,0,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,1,1,0,0,0,0,0,0,0,0,6.03472908401489,0,0.5,3.00000312924711,0.5,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,78.8033710472314,187.926204380887,1,0,0.5,0.5,0,0,0,0,3,6,9,0.0143660008907318,-0.0322580002248287,0.0466240011155605,0.437000006437302,0.044889573007822,1.14869999885559,0.269500017166138,0.539000034332275,NA,0,1,-0.033332847058773,0.0458391593292041,0,0,1,98.88888889,NA,NA,NA,NA,NA,-0.214129656553268,NA,NA,-2.37921840614743,NA,NA,0.2,1,0.55555556,1,1,1,0.44444444,0.5,0,0,0,2,0,2,0,2,0,0,1,0,1,0,1.03188145224671,NA,NA,NA,62.91165,71.79133,39.38024,75.4304,51.96926,80,NA,NA,NA,70.53969,63.74695,53.00482,-1.15064,2.35113,NA,NA,NA,137.58,91.32,121.38,96.2,141.5,139.08,NA,NA,NA,128.384444444444,102.471111111111,125.313333333333,0.77777778,NA,0.22222222,NA,99.028573172433,NA,97.6500015258789,NA,-4.86993190220424,NA,-8.5006046295166,NA,11.3052629743304,NA,9.89510917663574,NA,-0.315779738128185,NA,0.0973343104124069,NA,-4.51113911611693,NA,4.86671552062035,NA,0,1,0.55555556,NA,1,1,0.55555556,19.71428571,NA,0.77777778,NA,0.22222222,NA,99.4149257114955,NA,98.041748046875,NA,-4.3820858001709,NA,-8.15801429748535,NA,9.9261954171317,NA,8.29871940612793,NA,-0.315779738128185,NA,0.0973343104124069,NA,-4.51113911611693,NA,4.86671552062035,0,0.83333333,0.55555556,NA,1,1,0.66666667,2,97.1975250244141,12.1060953140259,0,0,102.687,1,0.5,"2024-04-15",0
"Robert Suarez",30115,"2024-04-14","@LAD",29,2024,"SDP","A",33,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0.33333333,-0.33333333,9.01695130162333,0,0,1,0,1,6.1664797782898,-6.1664797782898,6.1664797782898,0,151.757515808716,150.806929171676,2,0,1,0,0,0,0,0,6,6,12,0.0382199957966805,-0.0257200002670288,0.0639399960637093,0.477999985218048,0.0505820102989674,0.821999967098236,0.86599999666214,0.86599999666214,NA,0,1,0.00808275584131479,0.0384135912712062,0,0,1,96.83333333,NA,NA,NA,NA,NA,0.682919561862946,NA,NA,5.69099634885788,NA,NA,0,0.66666667,0.33333333,NA,1,1,0.5,0.66666667,0,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,6.45172520532564,NA,NA,NA,30.76468,55.26598,21.45138,76.77319,41.71405,80,NA,NA,NA,34.42564,46.63687,34.77326,1.09299,5.71658,NA,NA,NA,94.74,72.86,76.52,83.16,120.86,114.14,NA,NA,NA,92.81,80.86,82.79,0.83333333,NA,0.16666667,NA,97.1900024414062,NA,94.5500030517578,NA,-5.45659713745117,NA,-7.58124351501465,NA,10.1422393798828,NA,8.08090305328369,NA,0.437351785600185,NA,0.254104062914848,NA,4.37351785600185,NA,12.7052031457424,NA,0,0.66666667,0.33333333,NA,1,1,0.5,19.11111111,NA,0.83333333,NA,0.16666667,NA,97.615869140625,NA,94.9817047119141,NA,-5.08007888793945,NA,-7.2216100692749,NA,8.74443740844726,NA,6.81428003311157,NA,0.437351785600185,NA,0.254104062914848,NA,4.37351785600185,NA,12.7052031457424,0,0.57142857,0.33333333,NA,1,1,0.58333333,2,93.9595336914062,-24.6929874420166,0,0,96.9349,1,0.5,"2024-04-14",0
"Robert Suarez",30115,"2024-04-12","@LAD",29,2024,"SDP","A",33,1,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,8.41372908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.5684995033937,0,78.8033710472314,160.522026728569,0.333333333,0,0.25,0.75,0,0,1,6.75000160932579,4,11,15,0.570019960403442,0,0.570019960403442,1.56299996376038,0.165396824479103,5,4.55199956893921,4.92399978637695,NA,0,1,0.115181677043438,-0.00117768496274948,1,0,1,98.4,NA,NA,NA,NA,NA,0.979082405567169,NA,NA,6.52721603711446,NA,NA,0.42857143,0.75,0.6,1,1,1,0.53333333,0.75,0,0,2,2,1,1,2,4,0,0.5,0.5,0.25,0.25,0.5,0.896246850305887,NA,NA,NA,67.36594,58.16697,64.55031,NA,NA,NA,NA,NA,NA,71.98471,52.26036,70.84467,-1.24042,2.21646,NA,NA,NA,111.42,96.84,104.14,NA,NA,NA,NA,NA,NA,111.42,96.84,104.14,1,NA,NA,NA,98.1600016276042,NA,NA,NA,-3.96063003540039,NA,NA,NA,10.4989674886068,NA,NA,NA,0.973033118993044,NA,NA,NA,6.48688745995363,NA,NA,NA,0.2,0.8,0.6,1,1,1,0.66666667,23.2,NA,1,NA,NA,NA,98.44951171875,NA,NA,NA,-3.74798990885417,NA,NA,NA,9.24830932617187,NA,NA,NA,0.973033118993044,NA,NA,NA,6.48688745995363,NA,NA,0.2,0.8,0.6,1,1,1,0.66666667,4,84.8234939575195,33.6840705871582,0,0,97.0328,1,0.25,"2024-04-12",0
