"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","piXX%","pivCH","pivFA","pivSI","pivSL","pivXX","piCH-X","piFA-X","piSI-X","piSL-X","piXX-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piXX-Z","piwCH","piwFA","piwSI","piwSL","piwXX","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jason Foley",19531,"2024-07-12","LAD",6,2024,"DET","H",28,0,1,13.500014081612,1,0,0,0,0,0,0,1,0.2,4,2,1,1,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,3,0,1,0,0,0,0,0,0,0,1.54372908401489,0,0.5,3.00000312924711,0.5,0.5,3.1664797782898,10.3335343033222,3.1664797782898,338.940389113162,77.8618549705486,76.9288520456552,3,0.25,0.75,0,0,0,0,0,4,12,16,-0.148072004318237,-0.311708033084869,0.163636028766632,-0.541999995708466,-0.057172991335392,3.08829998970032,3.00013327598572,4.41800022125244,3.01119995117188,1,1,-0.0381970927119255,-0.00974902807040365,0,1,0.6875,96.72727273,0.3125,87,NA,NA,NA,-0.487302988767624,0.0213056206703186,NA,-4.43002717061476,0.426112413406372,NA,0.4,0.5,0.4375,0.75,1,0.85714286,0.375,0.75,0.0625,0,1,3,0,2,2,4,0,0.25,0.75,0,0.5,0.5,4.77912578035616,NA,NA,NA,NA,NA,NA,68.89842,41.93364,72.35071,44.53352,46.32213,50.41455,67.97294,41.91164,76.86137,-0.99118,2.59032,NA,NA,NA,NA,NA,NA,118.32,113.18,116.08,116.98,99.26,105.72,117.90125,108.83,112.8425,NA,0.6875,0.3125,NA,NA,96.7636385830966,87.2600036621094,NA,NA,-9.65987604314631,-0.0166499435901642,NA,NA,4.26417229392312,0.0565317273139954,NA,NA,-0.453715410083532,0.0210113003849983,NA,NA,-4.12468554621393,0.420226007699966,NA,0.33333333,0.5,0.4375,1,0.8,0.85714286,0.625,18.58333333,NA,NA,0.6875,0.3125,NA,NA,NA,96.8466907848011,87.3235595703125,NA,NA,NA,-9.1371279629794,0.66662859916687,NA,NA,NA,3.06946737116033,-1.28625736236572,NA,NA,NA,-0.453715410083532,0.0210113003849983,NA,NA,NA,-4.12468554621393,0.420226007699966,NA,0.25,0.625,0.4375,1,0.8,0.85714286,0.5,4,97.2220458984375,-6.10458040237427,0,0,103.753,3,0.75,"2024-07-12",0
"Jason Foley",19531,"2024-07-10","CLE",6,2024,"DET","H",28,0,0,0,1,0,0,0,0,1,0,0,0.2,3,0,0,0,0,1,1,0,1,0,0,0,13.500014081612,0,0,0,0,2,0,0,0,0,0,0,0,0.33333333,-0.33333333,9.01695130162333,0,0,1.50000156462356,0,1,7.66648447216047,-7.66648447216047,7.66648447216047,0,191.168768829804,188.878031978827,2,0,1,0,0,0,0,0,4,8,12,0.319500029087067,-0.0886000096797943,0.408100008964539,0.917999982833862,0.0968354418873787,5.21950006484985,2.33240008354187,4.66480016708374,NA,0,1,0.0555887296795845,0.00562403497554105,1,0,0.5,98,0.5,89.5,NA,NA,0.33333333,0.342072904109955,0.19860976934433,NA,5.70121506849925,3.3101628224055,NA,0.2,0.57142857,0.41666667,1,0.75,0.8,0.58333333,0.33333333,0.08333333,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,6.68618477157466,NA,NA,NA,NA,NA,NA,78.90674,49.15135,64.67049,80,61.69385,80,80,57.96089,80,-2.91142,-0.29004,NA,NA,NA,NA,NA,NA,140.62,130.66,160.4,123.98,165.56,173.58,132.3,148.11,166.99,NA,0.5,0.5,NA,NA,98.1166687011719,89.4833374023438,NA,NA,-9.67618306477865,0.590461611747742,NA,NA,4.34368133544922,1.26006778081258,NA,NA,0.34721777588129,0.200399160385132,NA,NA,5.78696293135484,3.33998600641886,NA,0.25,0.5,0.41666667,1,0.75,0.8,0.66666667,18.9,NA,NA,0.5,0.5,NA,NA,NA,98.170399983724,89.5250345865885,NA,NA,NA,-9.40789667765299,1.35984659194946,NA,NA,NA,3.29563013712565,-0.0893241365750631,NA,NA,NA,0.34721777588129,0.200399160385132,NA,NA,NA,5.78696293135484,3.33998600641886,NA,0.25,0.5,0.41666667,1,0.75,0.8,0.66666667,2,59.4234161376953,-21.5697860717773,0,0,68.8018,0,0,"2024-07-10",0
"Jason Foley",19531,"2024-07-06","@CIN",6,2024,"DET","A",28,0,0,13.500014081612,1,0,0,0,0,0,1,0,0.2,4,2,1,1,1,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,1,1,2,0,0,0,0,0,0,0,6.03472908401489,13.500014081612,0.5,3.00000312924711,0.333333333333333,1,22.666500118396,-9.16648603678402,5.43449475334657,338.940389113162,568.85848169399,133.351552421855,1,0.5,0.25,0.25,0,1,0,0,3,7,10,-0.00210999697446823,-0.0891000032424927,0.0869899988174438,-0.693000018596649,-0.0655319169163704,1.24599993228912,1.02999997138977,1.02999997138977,1.69099998474121,1,1,-0.0540297143161297,0.0523362977116907,0,0,0.7,95.85714286,0.3,89.66666667,NA,NA,NA,-1.48174965381622,0.0692989826202393,NA,-21.1678521973746,2.30996608734131,NA,0.25,0.83333333,0.6,0,1,0.83333333,0.6,0.75,0.1,1,1,2,2,1,1,4,0.25,0.25,0.5,0.5,0.25,0.25,39.9205396592833,NA,NA,NA,NA,NA,NA,38.31966,52.73373,58.68747,71.63613,39.95394,80,51.62913,47.08133,77.12494,0.0242,4.11339,59.18,90,27.24,NA,NA,NA,108.96,87.92,106.16,88.62,133.46,125.74,97.88,101.79,104.142,NA,0.6,0.3,0.1,NA,96.4000040690104,89.5666707356771,93.3000030517578,NA,-9.36178143819173,-0.561473170916239,-9.14835166931152,NA,3.70462417602539,2.00698534647624,2.90362691879272,NA,-1.6438955180347,0.0698953941464424,0.200837671756744,NA,-27.3982586339116,2.32984647154808,20.0837671756744,0,0.85714286,0.6,NA,0.83333333,0.83333333,0.7,18.83333333,0.1,NA,0.6,0.3,NA,93.2791976928711,NA,96.3451639811198,89.4817301432292,NA,-9.25131988525391,NA,-9.44805526733398,-0.18772300084432,NA,1.77981996536255,NA,2.75815486907959,0.676700035730998,NA,0.200837671756744,NA,-1.6438955180347,0.0698953941464424,NA,20.0837671756744,NA,-27.3982586339116,2.32984647154808,NA,0,1,0.6,NA,0.83333333,0.83333333,0.6,4,83.6017761230469,9.95886421203613,1,0.25,102.552,1,0.25,"2024-07-06",0
"Jason Foley",19531,"2024-07-05","@CIN",6,2024,"DET","A",28,0,0,18,1,0,0,0,0,1,0,0,1,7,4,2,2,0,0,0,0,0,1,1,9,0,36,1,0,0,3,0,3,0,0,0,0,0.14285714,0,0.14285714,2.43160664750506,0,0.571428571428571,4,0.666666666666667,0.5,1.1664797782898,16.8335202217102,1.1664797782898,451.920047427715,27.5032791167999,27.173712862954,3,0.5,0.5,0,0,0,0,0,5,19,24,0.0484899878501892,-0.511189997196198,0.559679985046387,-1.43900012969971,-0.136075645685196,3.04488897323608,1.02999997138977,1.02999997138977,NA,0,1,-0.121340215206146,0.137265258213102,0,0,0.41666667,97.6,0.54166667,87.23076923,0.04166667,91,NA,-1.52164101600647,-0.115506283938885,0,-15.2164101600647,-0.88850987645296,0,0.375,0.6875,0.58333333,0.33333333,0.81818182,0.71428571,0.66666667,1,0.16666667,4,1,1,0,4,2,6,0.66666667,0.16666667,0.16666667,0,0.66666667,0.33333333,6.90356297068022,80,36.9108,80,21.89662,50.94275,20,68.72224,47.39546,79.70777,61.3635,48.89642,68.41634,67.40815,50.329,78.60096,-0.95609,2.64296,83.68,168.68,125.2,118.8,103.14,86.84,85.76,116.74,105.42,116.22,108.76,117.64,103.549166666667,114.015,112.089166666667,0.08333333,0.33333333,0.54166667,0.04166667,98.5,97.25,87.1461557241587,91.4000015258789,-6.41196966171265,-8.61029624938965,0.358020489032452,-8.89036846160889,7.24622535705566,4.56136035919189,1.14754566779503,3.69915843009949,0.171885255724192,-1.70699940249324,-0.119349107146263,0,8.59426278620958,-21.3374925311655,-0.918070054971255,0,0.28571429,0.70588235,0.58333333,0.5,0.75,0.71428571,0.70833333,21.5625,0.04166667,0.08333333,0.33333333,0.5,0.04166667,91.386100769043,98.5133972167969,97.2788162231445,88.1900634765625,74.7043991088867,-8.86460018157959,-6.41365528106689,-8.60794353485107,0.372297008832296,0,2.55478000640869,6.55601024627686,3.72311115264893,-0.154487649599711,0,0,0.171885255724192,-1.70699940249324,-0.0983021557331085,-0.0210469514131546,0,8.59426278620958,-21.3374925311655,-0.819184631109238,-2.10469514131546,0.42857143,0.6875,0.60869565,0.66666667,0.72727273,0.71428571,0.69565217,6,85.9691467285156,1.64478715260824,0,0,104.259,2,0.33333333,"2024-07-05",0
"Jason Foley",19531,"2024-06-29","@LAA",6,2024,"DET","A",28,0,1,0,1,0,0,0,0,0,0,0,1.1,5,1,1,0,0,0,0,0,0,0,1,6.75000160932579,0,6.75000160932579,1,0,0,1,1,1,0,0,1,0,0.2,0,0.2,3.29696908401489,0,0.2,0.750000178813977,0.25,0,1.66647942066184,-1.66647942066184,2.80048599569648,0,40.0929140754198,67.8238162491883,1,0.333333333,0.333333333,0.333333333,0,0,0,0,5,8,13,-0.0494839623570442,-0.188323974609375,0.138840019702911,0.109000019729137,0.0110603785142303,2.54771995544434,2.41790008544922,2.26699995994568,NA,0,1,0.0330872684717178,-0.0525101105510836,0,0,0.69230769,96,0.23076923,86.66666667,0.07692308,91,NA,0.106362514197826,0.251347869634628,0.0389156937599182,1.18180571330918,8.37826232115428,3.89156937599182,0.4,0.33333333,0.38461538,0.75,1,0.8,0.23076923,0.8,0.07692308,1,1,2,1,1,2,4,0.25,0.25,0.5,0.25,0.25,0.5,3.4496265966679,41.60193,41.97009,36.75298,NA,NA,NA,43.7279,50.14387,54.69165,80,45.11219,80,57.88853,46.67856,73.41102,-0.36467,3.53009,72.52,102.34,84.78,NA,NA,NA,96.78,104.02,95.42,109.74,137.18,144.08,97.9983333333333,112.17,106.698333333333,NA,0.69230769,0.23076923,0.07692308,NA,95.8888888888889,86.9000040690104,90.8000030517578,NA,-10.8205837673611,1.1814907391866,-9.06256008148193,NA,4.15068689982096,0.10484504699707,1.55581665039062,NA,0.107726965099573,0.254050508141518,0.039364367723465,NA,1.19696627888415,8.46835027138392,3.9364367723465,0.28571429,0.5,0.38461538,0.5,1,0.8,0.46153846,19.125,0.07692308,NA,0.69230769,0.23076923,NA,90.9608993530273,NA,96.1052788628472,87.10400390625,NA,-8.35447978973389,NA,-10.0763075086806,1.93714332580566,NA,0.084060400724411,NA,2.87514220343696,-1.34942626953125,NA,0.039364367723465,NA,0.107726965099573,0.254050508141518,NA,3.9364367723465,NA,1.19696627888415,8.46835027138392,NA,0.28571429,0.5,0.38461538,0.5,1,0.8,0.46153846,4,86.2381591796875,26.5976816813151,0,0,103.561,1,0.25,"2024-06-29",0
"Jason Foley",19531,"2024-06-25","PHI",6,2024,"DET","H",28,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,0,0,0,9,0,0,0,1,3,0,0,0,0,0,0,0,0,8.41372908401489,9,0.25,1,0,1,16.1664797782898,-7.16647977828979,7.70250499695539,225.960023713858,405.192598019915,189.77413509113,0.333333333,0,0.25,0.75,0,0.333333333,0,0,2,8,10,0.0135000059381127,-0.0177359934896231,0.0312360003590584,-0.519999980926514,-0.0548523217439651,0.390399992465973,0.325599998235703,0.325599998235703,NA,0,1,0.0216016005724669,0.0129783333379811,0,0,0.5,96.4,0.5,88.6,NA,NA,NA,-0.98351114988327,0.284836530685425,NA,-19.6702229976654,5.6967306137085,NA,0.5,1,0.8,0.5,0.83333333,0.75,0.6,1,0.2,1,0,3,0,2,2,4,0.25,0,0.75,0,0.5,0.5,14.4878681332753,NA,NA,NA,60.03258,33.73702,68.12357,80,43.8619,74.71624,36.76457,42.21585,42.55066,63.629,42.33251,64.64982,-0.72131,2.99513,80.96,169.12,150.66,96.42,53.74,15.44,119.42,112.94,122.16,98.84,111.3,112.96,102.984,111.818,109.738,0.1,0.3,0.5,0.1,96.5,96.7666625976562,88.7,93.6999969482422,-7.23048496246338,-9.22815577189128,-0.259257984161377,-9.76344680786133,7.1191782951355,3.58162720998128,1.08839979171753,1.02319812774658,-1.50580656528473,0.471855461597443,0.2877775169909,0.054773960262537,-150.580656528473,15.7285153865814,5.755550339818,5.4773960262537,0.5,1,0.8,0.5,0.83333333,0.75,0.6,18.5,0.1,0.1,0.3,0.5,NA,93.7460021972656,96.4991989135742,96.7893981933594,88.738037109375,NA,-9.58275985717773,-7.00457000732422,-9.0565668741862,0.311014604568481,NA,-0.0797170028090477,6.48951005935669,2.9083833694458,-0.143926608562469,NA,0.054773960262537,-1.50580656528473,0.471855461597443,0.2877775169909,NA,5.4773960262537,-150.580656528473,15.7285153865814,5.755550339818,NA,0.5,1,0.8,0.5,0.83333333,0.75,0.6,4,91.8158187866211,28.8655261993408,0,0,99.6521,2,0.5,"2024-06-25",0
"Jason Foley",19531,"2024-06-21","CHW",6,2024,"DET","H",28,0,0,0,1,0,0,0,0,1,0,0,1.1,4,0,0,0,0,0,0,1,0,0,1,6.75000160932579,0,0,1,0,0,1,1,0,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0,0,0,1,3.91647995710377,-3.91647995710377,5.05048653213841,0,96.746325418113,123.798361175099,1,0,0.5,0.5,0,0,0,0,4,12,16,0.214512005448341,-0.0810640156269073,0.29557603597641,0.699999988079071,0.0738396644592285,2.69779992103577,2.57146668434143,2.03920006752014,NA,0,1,0.0575307384133339,0.0219829437451205,1,0,0.5625,97.55555556,0.4375,89.57142857,NA,NA,NA,-0.0635936558246613,0.448361486196518,NA,-0.70659617582957,6.40516408852169,NA,0.42857143,0.77777778,0.625,0.66666667,1,0.9,0.5625,0.75,0.0625,0,2,0,0,0,2,2,0,1,0,0,0,1,2.87560273844307,NA,NA,NA,80,58.19586,80,55.91773,55.9599,44.83554,80,60.08636,80,79.47986,59.31937,74.39773,-1.70606,1.518,NA,NA,NA,148.62,171.98,191.24,111.72,94.1,96.94,120.16,126.98,132.86,117.71875,113.3525,118.54875,0.0625,0.5,0.4375,NA,97.4000015258789,97.5,89.4571446010045,NA,-9.69216156005859,-10.2062330245972,-0.260463629450117,NA,8.48134803771973,3.85688948631287,1.33852863311768,NA,0,-0.0678503103554249,0.453374683856964,NA,0,-0.848128879442811,6.47678119795663,NA,0.25,0.75,0.625,0,1,0.9,0.75,17.83333333,NA,0.0625,0.5,0.4375,NA,NA,97.6706008911133,97.776611328125,89.7462158203125,NA,NA,-9.05461978912354,-10.1088304519653,0.1345026578222,NA,NA,7.42897987365723,2.86860251426697,0.011097720691136,NA,NA,0,-0.0678503103554249,0.453374683856964,NA,NA,0,-0.848128879442811,6.47678119795663,NA,0.25,0.75,0.625,0,1,0.9,0.75,2,101.996978759766,-0.839329719543457,0,0,105.491,2,1,"2024-06-21",0
"Jason Foley",19531,"2024-06-16","@HOU",6,2024,"DET","A",28,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,0,2,0,0,0,0,0,0.25,0.25,0,7.38247908401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,103.041142897423,177.036610333989,0,0,0,1,0,0,1,9,6,8,14,0.00254799611866474,-0.00189000612590462,0.00443800212815404,0.476999998092651,0.0505564399063587,0.0521200001239777,0.0458000004291534,0.0458000004291534,NA,0,1,0.0255835726857185,0.0233035361516535,0,0,0.57142857,96.625,0.42857143,87.83333333,NA,NA,NA,0.327311336994171,0.113403931260109,NA,4.09139171242714,1.89006552100182,NA,0.22222222,0.8,0.42857143,1,1,1,0.35714286,0.25,0,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,2.6630688763658,NA,NA,NA,44.95548,42.55991,45.37135,20,50.05702,20,80,55.87942,80,50.63366,51.92648,63.10121,0.08604,4.20615,NA,NA,NA,110.32,128.36,123.18,107.06,60.62,66.4,75.16,170.02,170.9,95.505,110.1125,112.685,0.14285714,0.42857143,0.42857143,NA,97.3000030517578,96.3499959309896,87.9166666666667,NA,-9.77410125732422,-9.86154174804688,1.23243832588196,NA,7.2357964515686,4.81829611460368,0.845647970835368,NA,0.249993227422237,0.121879115700722,0.111735764890909,NA,12.4996613711119,2.03131859501203,1.86226274818182,NA,0,0.85714286,0.42857143,NA,1,1,0.5,20.6,NA,NA,0.57142857,0.42857143,NA,NA,NA,96.7802963256836,88.0736287434896,NA,NA,NA,-9.42048740386963,1.78362782796224,NA,NA,NA,4.10645866394043,-0.876980145772298,NA,NA,NA,0.371872343122959,0.111735764890909,NA,NA,NA,4.64840428903699,1.86226274818182,NA,0.125,0.83333333,0.42857143,1,1,1,0.42857143,2,80.5011520385742,30.401927947998,0,0,80.8761,0,0,"2024-06-16",0
"Jason Foley",19531,"2024-06-11","WSN",6,2024,"DET","H",28,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.8552967369489,15.0336680287444,1,0,0.5,0.5,0,0,0,0,2,11,13,0.133231997489929,-0.0303880237042904,0.16362002491951,0.479999989271164,0.0506329126656055,1.90579998493195,2.29119992256165,2.29119992256165,2.66519999504089,1,1,0.0535735264420509,0.0163351725522387,1,0,0.46153846,97.16666667,0.53846154,88.42857143,NA,NA,NA,-0.478457599878311,0.785635411739349,NA,-7.97429333130519,11.2233630248478,NA,0,0.63636364,0.53846154,NA,0.85714286,0.85714286,0.84615385,0.75,0.07692308,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,-1.02327048807622,NA,NA,NA,NA,NA,NA,57.83368,29.49016,67.64919,60.98821,49.32057,71.36165,64.95529,42.09679,79.58669,-0.80371,2.87153,NA,NA,NA,NA,NA,NA,105,125.08,109.8,109.08,93.94,100.9,107.196923076923,108.312307692308,105.007692307692,NA,0.46153846,0.53846154,NA,NA,96.9000040690104,88.3142874581473,NA,NA,-8.60928599039713,1.82844488961356,NA,NA,4.58628018697103,-0.0834327254976545,NA,NA,-0.486366968601942,0.837215561419725,NA,NA,-8.1061161433657,11.9602223059961,NA,0,0.63636364,0.53846154,NA,0.85714286,0.85714286,0.84615385,20.77777778,NA,NA,0.46153846,0.53846154,NA,NA,NA,97.2540181477865,88.6988699776786,NA,NA,NA,-8.25359471638997,2.19910144805908,NA,NA,NA,3.67161655426025,-1.38085269927979,NA,NA,NA,-0.486366968601942,0.837215561419725,NA,NA,NA,-8.1061161433657,11.9602223059961,NA,0.33333333,0.6,0.53846154,1,0.83333333,0.85714286,0.76923077,2,103.549652099609,8.52211380004883,0,0,106.419,2,1,"2024-06-11",0
"Jason Foley",19531,"2024-06-08","MIL",6,2024,"DET","H",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.8618549705486,114.543946394147,2,0,0.666666666,0.333333333,0,0,0,0,2,8,10,0.049216017127037,0,0.049216017127037,0.479999989271164,0.0506329126656055,0.658133327960968,0.87119996547699,0.87119996547699,0.631200015544891,1,1,0.0749014765024185,-0.000120250516616585,0,0,0.5,95.8,0.5,89,NA,NA,NA,0.348660707473755,0.325332999229431,NA,6.9732141494751,6.50665998458862,NA,0.66666667,0.75,0.7,0.5,1,0.71428571,0.4,0.66666667,0.2,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,1.16581945732598,NA,NA,NA,NA,NA,NA,61.1876,54.03483,53.27741,20,44.28015,20,42.33238,50.22216,30.14026,0.60177,4.97975,NA,NA,NA,NA,NA,NA,124.3,96.7,102.96,98.14,79.58,77.88,111.22,88.14,90.42,NA,0.5,0.5,NA,NA,95.7799987792969,88.8400024414063,NA,NA,-10.28681640625,0.570952272415161,NA,NA,3.52417831420898,1.54131650924683,NA,NA,0.353192038834095,0.329051837325096,NA,NA,7.0638407766819,6.58103674650192,NA,0.8,0.6,0.7,0.5,1,0.71428571,0.5,20.42857143,NA,NA,0.5,0.5,NA,NA,NA,96.20830078125,89.2650024414063,NA,NA,NA,-10.0162155151367,1.23018798828125,NA,NA,NA,2.38802795410156,0.0675500154495239,NA,NA,NA,0.353192038834095,0.329051837325096,NA,NA,NA,7.0638407766819,6.58103674650192,NA,0.8,0.6,0.7,0.5,1,0.71428571,0.5,3,89.852040608724,3.22296587626139,0,0,94.576,0,0,"2024-06-08",0
"Jason Foley",19531,"2024-06-04","@TEX",6,2024,"DET","A",28,0,0,0,1,0,0,0,0,1,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.8618549705486,76.9288520456552,1,0,1,0,0,0,0,0,2,3,5,0.0441520027816296,0,0.0441520027816296,0.224999994039536,0.0233644861727953,1.53919994831085,0.769599974155426,1.53919994831085,NA,0,1,0.0286850333213806,6.34138179467225e-10,0,0,0.4,96.5,0.6,88,NA,NA,NA,0.156371891498566,0.0557133369147778,NA,7.81859457492828,1.85711123049259,NA,0.25,0,0.2,1,NA,1,0.2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1.3656001129,NA,NA,NA,NA,NA,NA,20,32.21237,20,51.82937,48.70021,55.84526,36.07735,44.86459,20,0.99037,5.56265,NA,NA,NA,101.04,97.16,48.28,118.8,84.02,58.9,109.56,100.16,103.34,111.22,94.28,79.35,0.2,0.2,0.6,NA,97.0999984741211,96.0999984741211,87.9333292643229,NA,-9.45581245422363,-9.96062660217285,0.329344590504964,NA,7.11048316955566,4.50658369064331,1.20531622568766,NA,-0.0210469514131546,0.179726630449295,0.056060004979372,NA,-2.10469514131546,17.9726630449295,1.86866683264573,NA,0.33333333,0,0.2,1,NA,1,0.4,19.75,NA,NA,0.4,0.6,NA,NA,NA,96.5158996582031,87.8055318196615,NA,NA,NA,-9.24316501617432,1.09319067001343,NA,NA,NA,4.48218488693237,-0.436622182528178,NA,NA,NA,0.15867967903614,0.056060004979372,NA,NA,NA,7.93398395180702,1.86866683264573,NA,0.33333333,0,0.2,1,NA,1,0.4,1,42.202709197998,-28.4827423095703,0,0,42.2027,0,0,"2024-06-04",0
"Jason Foley",19531,"2024-06-02","@BOS",6,2024,"DET","A",28,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,1,1,0,0,0,0,0,0,0,5.15272908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.8618549705486,114.543946394147,2,0.25,0.5,0.25,0,0,0,0,2,6,8,0.106471955776215,-0.0295560359954834,0.136027991771698,0.414000004529953,0.0398843921720982,1.67630004882812,1.889200091362,1.06360006332397,2.36720013618469,1,1,0.0577324442565441,0.00578360458605269,1,0,0.625,96,0.375,89,NA,NA,NA,-0.227837353944778,0.475616157054901,NA,-4.55674707889557,15.85387190183,NA,0.33333333,1,0.75,1,1,1,0.625,0.75,0,2,1,1,1,1,2,4,0.5,0.25,0.25,0.25,0.25,0.5,4.52763625124397,NA,NA,NA,NA,NA,NA,66.98989,53.31462,54.31769,41.42872,45.84231,43.24868,63.12427,50.01672,54.65167,-0.68995,3.04217,NA,NA,NA,NA,NA,NA,107.6,115.88,120.44,103.38,103.82,106.96,106.0175,111.3575,115.385,NA,0.625,0.375,NA,NA,95.9400024414062,88.9000040690104,NA,NA,-10.0532791137695,0.887089570363363,NA,NA,4.0008415222168,1.24851576487223,NA,NA,-0.190235652029514,0.481505915522575,NA,NA,-3.80471304059029,16.0501971840858,NA,0,1,0.75,NA,1,1,0.75,21.25,NA,NA,0.625,0.375,NA,NA,NA,95.9499816894531,88.8753662109375,NA,NA,NA,-9.66291198730469,1.62092669804891,NA,NA,NA,2.77334995269775,-0.216668685277303,NA,NA,NA,-0.190235652029514,0.481505915522575,NA,NA,NA,-3.80471304059029,16.0501971840858,NA,0,1,0.75,NA,1,1,0.75,4,94.6339645385742,11.8633270263672,1,0.25,108.573,2,0.5,"2024-06-02",0
