"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxCU%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxvCU","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwCU","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFC%","piSI%","piSL%","pivCU","pivFA","pivFC","pivSI","pivSL","piCU-X","piFA-X","piFC-X","piSI-X","piSL-X","piCU-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCU","piwFA","piwFC","piwSI","piwSL","piwCU/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Caleb Ferguson",19349,"2024-05-15","@MIN",9,2024,"NYY","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,26.4129717639571,64.7888072114456,1,0,0.5,0.5,0,0,0,0,4,9,13,0.0170479994267225,0,0.0170479994267225,0.483999997377396,0.0507337525486946,0.225466668605804,0.420399993658066,0.420399993658066,NA,0,1,0.0754402875900269,0.000171773084575402,0,0,0.76923077,93.8,0.23076923,85,NA,0.722493171691895,-0.00558976083993912,7.22493171691894,-0.186325361331304,0.33333333,0.71428571,0.53846154,1,0.4,0.57142857,0.53846154,1,0.23076923,1,1,0,1,0,1,2,0.5,0.5,0,0.5,0,0.5,-0.37167653138608,NA,NA,NA,79.9134,56.2093,80,NA,NA,NA,NA,NA,NA,30.51619,61.98248,36.38177,75.41195,53.30595,80,-1.45334,1.89708,106.34,75.3,67.66,99.2,121.28,107.64,NA,NA,NA,NA,NA,NA,87.02,126.26,111.1,99.3615384615385,114.589230769231,101.755384615385,0.76923077,0.07692308,NA,NA,0.15384615,93.6600036621094,90.8000030517578,NA,NA,81.8999938964844,6.08341827392578,0.991121113300323,NA,NA,-3.50437641143799,9.09930725097656,6.52097415924072,NA,NA,-3.21702671051025,0.731292627751827,-0.0242429338395596,NA,NA,0.0183174163103104,7.31292627751827,-2.42429338395596,NA,NA,0.915870815515518,0.2,0.75,0.53846154,1,0.5,0.57142857,0.61538462,16.6,0.15384615,0.76923077,0.07692308,NA,NA,82.1290512084961,93.8872802734375,91.0456008911133,NA,NA,-4.1966700553894,5.56331520080566,0.271786987781525,NA,NA,-4.62590980529785,8.16311721801758,5.47054004669189,NA,NA,0.0183174163103104,0.731292627751827,-0.0242429338395596,NA,NA,0.915870815515518,7.31292627751827,-2.42429338395596,NA,NA,0.2,0.75,0.53846154,1,0.5,0.57142857,0.61538462,2,89.5439300537109,-9.63107395172119,0,0,97.0983,1,0.5,"2024-05-15",0
"Caleb Ferguson",19349,"2024-05-12","@TBR",9,2024,"NYY","A",27,0,0,108.000112652896,1,0,0,0,0,0,0,0,0.1,5,3,4,4,1,1,0,0,0,0,1,27.000028163224,27.000028163224,81.0000844896721,1,0,0,1,1,1,0,0,0,0,0.2,0.2,0,5.87600908401489,27.000028163224,0.75,12.0000125169885,1,0,45.1665235877494,62.8335890651467,10.7025128576505,2679.85562356043,1090.38287650874,264.40703942017,1,0.333333333,0.333333333,0.333333333,0,1,0,0,9,12,21,-0.145346000790596,-0.154325991868973,0.00898000039160252,-3.78399991989136,-0.415595829486847,0.490639984607697,0.205600008368492,0.205600008368492,0.991200029850006,1,1,-0.231058105826378,-0.0651794723376012,0,1,0.76190476,93.8125,0.23809524,89.2,NA,-2.8523850440979,0.172289133071899,-17.8274065256119,3.44578266143799,0.16666667,0.88888889,0.47619048,0.5,0.875,0.8,0.42857143,0.8,0.0952381,2,0,1,0,2,1,3,0.66666667,0,0.33333333,0,0.66666667,0.33333333,24.5298560482593,NA,NA,NA,61.6589,62.08903,57.30432,72.34967,67.38661,59.56666,NA,NA,NA,20,43.15525,44.15062,55.18833,55.75811,58.33733,-0.19692,3.78171,NA,NA,NA,100.48,85.08,82.18,108.58,75.16,89.12,NA,NA,NA,102.86,78.94,68.7,102.20380952381,82.2009523809524,79.9619047619048,0.61904762,0.23809524,0.14285714,NA,NA,93.7923114483173,89.0400024414062,93.7333374023438,NA,NA,6.34266427847055,-0.143632233142853,10.8931198120117,NA,NA,9.54689143254207,5.71352462768555,6.47786204020182,NA,NA,-2.86925461888313,0.162402905523777,-0.00569219514727592,NA,NA,-22.0711893760241,3.24805811047554,-0.189739838242531,NA,NA,0.2,0.72727273,0.47619048,0.5,0.875,0.8,0.52380952,20.0625,NA,0.61904762,0.23809524,0.14285714,NA,NA,93.740487905649,88.9914611816406,93.6710611979167,NA,NA,5.6896732036884,-1.0541522026062,10.5382664998372,NA,NA,8.3636216383714,4.1964729309082,5.07932345072428,NA,NA,-2.86925461888313,0.162402905523777,-0.00569219514727592,NA,NA,-22.0711893760241,3.24805811047554,-0.189739838242531,NA,0.22222222,0.66666667,0.47619048,0.5,0.875,0.8,0.57142857,3,95.9850260416667,6.95369593302409,1,0.33333333,105.086,1,0.33333333,"2024-05-12",0
"Caleb Ferguson",19349,"2024-05-08","HOU",9,2024,"NYY","H",27,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.65572908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,74.7751920086579,76.9288520456552,1,0.5,0.5,0,0,0,0,0,1,3,4,0.0130000095814466,0,0.0130000095814466,0.933000028133392,0.0968847349286079,0.20440000295639,0.126800000667572,0.253600001335144,0.135199993848801,1,1,0.0623622052371502,0.0012386234977704,0,0,0.75,93.66666667,0.25,89,NA,0.212085247039795,0.291438937187195,7.06950823465983,29.1438937187195,0.5,1,0.75,1,1,1,0.5,1,0,2,0,0,0,2,0,2,1,0,0,0,1,0,9.99056457722093,NA,NA,NA,59.09757,65.3375,59.37934,NA,NA,NA,NA,NA,NA,80,59.19796,80,75.39783,61.26852,80,-1.45246,1.8984,NA,NA,NA,85.62,120.48,116.74,NA,NA,NA,NA,NA,NA,89.18,98.64,93.16,87.4,109.56,104.95,0.5,0.5,NA,NA,NA,94.0999984741211,90.4000015258789,NA,NA,NA,5.6262321472168,0.596531212329865,NA,NA,NA,8.97318077087402,5.32789134979248,NA,NA,NA,0.238982617855072,0.270733062177896,NA,NA,NA,11.9491308927536,13.5366531088948,NA,NA,NA,0,1,0.75,NA,1,1,0.75,23,NA,0.5,0.5,NA,NA,NA,94.1898956298828,90.4804534912109,NA,NA,NA,4.23994493484497,-1.01096403598785,NA,NA,NA,7.73197507858276,4.04172515869141,NA,NA,NA,0.238982617855072,0.270733062177896,NA,NA,NA,11.9491308927536,13.5366531088948,NA,NA,0,1,0.75,NA,1,1,0.75,2,81.4823455810547,7.73251008987427,0,0,102.099,1,0.5,"2024-05-08",0
"Caleb Ferguson",19349,"2024-05-04","DET",9,2024,"NYY","H",27,0,0,0,1,0,0,0,0,0,1,0,0.1,3,1,0,0,0,1,0,0,0,0,1,27.000028163224,27.000028163224,27.000028163224,1,0,0,1,0,0,0,0,0,0,0.33333333,0.33333333,0,6.88572907925689,0,0.5,6.00000625849423,1,1,6.16648290753691,-6.16648290753691,6.16648290753691,0,147.318598044378,151.56163866777,1,0,1,0,0,0,0,0,9,11,20,-0.058920007199049,-0.0899000093340874,0.0309800021350384,-0.408999979496002,-0.0424714423716068,1.23466670513153,1.22360002994537,1.22360002994537,2.87800002098083,1,1,-0.0501546561717987,0.00243326953833298,0,0,0.7,93.28571429,0.3,88.16666667,NA,-0.205824792385101,-0.305741637945175,-1.47017708846501,-5.09569396575292,0.18181818,0.55555556,0.35,0.5,1,0.85714286,0.45,0.33333333,0.05,1,0,0,0,1,0,1,1,0,0,0,1,0,3.9119976651036,NA,NA,NA,57.00922,46.54633,52.26281,NA,NA,NA,NA,NA,NA,29.71135,55.37491,46.20185,50.10431,44.49494,52.50161,0.11893,4.25549,NA,NA,NA,97.78,114.96,108.64,NA,NA,NA,NA,NA,NA,111.44,109.6,86.12,101.878,113.352,101.884,0.7,0.3,NA,NA,NA,93.1785714285714,87.9833374023438,NA,NA,NA,7.51208768572126,0.170828342437744,NA,NA,NA,9.1264043535505,4.18592135111491,NA,NA,NA,-0.212141446769238,-0.311844166368246,NA,NA,NA,-1.5152960483517,-5.1974027728041,NA,NA,NA,0.18181818,0.55555556,0.35,0.5,1,0.85714286,0.45,19.76470588,NA,0.7,0.3,NA,NA,NA,93.4933210100446,88.2876180013021,NA,NA,NA,6.50638471330915,-1.16554482777913,NA,NA,NA,8.12233734130859,2.90794785817464,NA,NA,NA,-0.212141446769238,-0.311844166368246,NA,NA,NA,-1.5152960483517,-5.1974027728041,NA,NA,0.18181818,0.55555556,0.35,0.5,1,0.85714286,0.45,1,92.8795852661133,-4.01356554031372,0,0,92.8796,0,0,"2024-05-04",0
"Caleb Ferguson",19349,"2024-05-01","@BAL",9,2024,"NYY","A",27,0,0,0,1,0,0,0,0,0,1,0,0.2,2,0,0,0,0,0,0,0,0,0,2,27.000028163224,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-70.3116200627827,-72.3367211985741,0,0,0,0,0,0,0,0,1,6,7,0.0844199955463409,0,0.0844199955463409,0.493000030517578,0.0530107542872429,1.67599987983704,1.01699995994568,2.03399991989136,1.64400005340576,1,1,0.0513170622289181,-0.000947132873941381,1,0,0.57142857,94.25,0.42857143,89,NA,0.111320063471794,0.42130509018898,2.78300158679485,14.0435030062993,0.5,1,0.71428571,0,0.66666667,0.4,0.42857143,0.5,0.42857143,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.81417302671433,NA,NA,NA,80,59.22957,80,20,54.34946,20,NA,NA,NA,57.59216,45.02761,80,75.63129,51.51662,80,-1.46697,1.87664,NA,NA,NA,86.86,158.82,157.7,87.9,22.46,18.24,NA,NA,NA,121.14,138.74,124.94,101.7,130.734285714286,123.737142857143,0.42857143,0.42857143,0.14285714,NA,NA,93.9666646321615,88.9000040690104,95,NA,NA,6.23012097676595,-0.141052583853404,10.1695556640625,NA,NA,9.49638875325521,3.73794110616048,5.98919105529785,NA,NA,0.147504448890686,0.425983373075724,-0.0350487045943737,NA,NA,4.91681496302287,14.1994457691908,-3.50487045943737,NA,NA,0.66666667,0.75,0.71428571,0,0.66666667,0.4,0.57142857,18,NA,0.42857143,0.42857143,0.14285714,NA,NA,93.925303141276,88.8367309570312,94.918701171875,NA,NA,5.24797344207764,-1.42763662338257,9.76945972442627,NA,NA,8.28517977396647,2.26642672220866,4.279709815979,NA,NA,0.147504448890686,0.425983373075724,-0.0350487045943737,NA,NA,4.91681496302287,14.1994457691908,-3.50487045943737,NA,0.5,0.8,0.71428571,0,0.5,0.4,0.71428571,0,NA,NA,0,NA,NA,0,NA,"2024-05-01",0
"Caleb Ferguson",19349,"2024-04-29","@BAL",9,2024,"NYY","A",27,0,0,0,1,0,0,0,0,0,0,0,0.2,4,1,1,0,0,0,0,1,0,0,0,0,0,13.500014081612,0,0,0,1,2,0,0,0,0,0,0,0,0,6.91672908401489,0,0.333333333333333,1.50000156462356,0.333333333333333,0.5,7.66648447216047,-7.66648447216047,12.202514422274,0,183.590301062238,301.723432731227,0.5,0,0.333333333,0.666666666,0,0,0,0,4,9,13,-0.000639998354017735,-0.0312999971210957,0.0306599978357553,-0.00700001418590546,-0.000752685591578484,0.639999985694885,0.499999970197678,0.499999970197678,1.05999994277954,1,1,-0.0206215381622314,0.0196215407117271,0,0,0.76923077,94.7,0.23076923,89.66666667,NA,-0.495491743087769,0.187732070684433,-4.95491743087769,6.2577356894811,0.42857143,0.83333333,0.61538462,0.33333333,1,0.75,0.46153846,0.25,0.15384615,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,4.4268447740349,NA,NA,NA,80,66.59937,69.94226,20,68.25794,20,NA,NA,NA,21.60461,64.52536,30.31848,47.36836,63.47845,32.98537,0.2889,4.51044,NA,NA,NA,106.88,137.18,140.82,95.82,-292.08,-285.98,NA,NA,NA,110.54,46.4,53.8,106.873846153846,83.2107692307692,87.9076923076923,0.69230769,0.23076923,0.07692308,NA,NA,94.7666693793403,89.7666625976562,94.3000030517578,NA,NA,5.13882658216688,-1.09832175572713,8.85583209991455,NA,NA,9.22374216715495,4.01455624898275,7.20156478881836,NA,NA,-0.155071690678596,0.189390785992146,-0.351199358701706,NA,NA,-1.72301878531774,6.31302619973818,-35.1199358701706,NA,NA,0.42857143,0.83333333,0.61538462,0.33333333,1,0.75,0.46153846,19.66666667,NA,0.61538462,0.30769231,0.07692308,NA,NA,95.2010726928711,90.5703277587891,94.415397644043,NA,NA,4.94573640823364,-1.65853607654572,8.54386043548584,NA,NA,8.29872894287109,3.50612735748291,6.2486400604248,NA,NA,-0.205241829156876,0.239560924470425,-0.351199358701706,NA,NA,-2.56552286446095,5.98902311176062,-35.1199358701706,NA,0.33333333,0.85714286,0.61538462,0.5,0.83333333,0.75,0.53846154,3,94.4564921061198,27.0047149658203,1,0.33333333,98.971,1,0.33333333,"2024-04-29",0
"Caleb Ferguson",19349,"2024-04-28","@MIL",9,2024,"NYY","A",27,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,2,27.000028163224,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-70.3116200627827,-72.3367211985741,0,0,0,0,0,0,0,0,4,6,10,0.000896000070497394,0,0.000896000070497394,1.40499997138977,0.144324600696564,0.0149999996647239,0.00999999977648258,0.0199999995529652,0,1,1,0.0548000037670135,0.0049333356012902,0,0,0.7,93.85714286,0.3,89,NA,0.385490387678146,0.124499440193176,5.50700553825923,4.14998133977254,0,0.5,0.2,NA,1,1,0.4,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.81417302671433,NA,NA,NA,77.01405,53.3392,76.60705,NA,NA,NA,NA,NA,NA,20,45.84043,42.0697,64.38377,47.82764,71.76642,-0.7682,2.92479,NA,NA,NA,95.78,126.46,116.72,NA,NA,NA,NA,NA,NA,126.6,74.66,55.04,105.026,110.92,98.216,0.7,0.3,NA,NA,NA,93.5,88.7999979654948,NA,NA,NA,4.98790795462472,0.17837260166804,NA,NA,NA,9.00846263340541,3.53975041707357,NA,NA,NA,0.390079595148563,0.1256462931633,NA,NA,NA,5.57256564497948,4.18820977210999,NA,NA,NA,0,0.33333333,0.2,NA,1,1,0.6,20.25,NA,0.7,0.3,NA,NA,NA,93.5523594447545,88.8522644042969,NA,NA,NA,4.262115750994,-0.885310967763265,NA,NA,NA,7.79359436035156,2.00528335571289,NA,NA,NA,0.390079595148563,0.1256462931633,NA,NA,NA,5.57256564497948,4.18820977210999,NA,NA,0,0.33333333,0.2,NA,1,1,0.6,0,NA,NA,0,NA,NA,0,NA,"2024-04-28",0
"Caleb Ferguson",19349,"2024-04-26","@MIL",9,2024,"NYY","A",27,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,2,0,0,0,0,0,0,0.25,0.25,0,5.04972908401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,98.9563021310083,101.806421637006,2,0,1,0,0,0,0,0,4,10,14,0.106562003493309,-0.0240840055048466,0.130646005272865,0.499000012874603,0.0512583442032337,1.50659990310669,1.80939996242523,1.80939996242523,2.25880002975464,1,1,0.0547389350831509,0.015991192586161,1,0,0.71428571,94,0.28571429,88.5,NA,0.396571576595306,-0.0200146436691284,3.96571576595306,-0.50036609172821,0.375,0.66666667,0.5,0,0.75,0.42857143,0.42857143,0.75,0.28571429,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,3.13409342992769,NA,NA,NA,78.70932,55.7692,80,20,75.66954,20,NA,NA,NA,20,53.48857,20,49.30492,53.19249,49.74297,0.16859,4.32998,NA,NA,NA,95.18,114.46,107.34,127.74,-124.38,-60.32,NA,NA,NA,95.3,-7.92,-0.980000000000004,97.54,62.4342857142857,64.4157142857143,0.64285714,0.28571429,0.07142857,NA,NA,93.977776421441,88.7750015258789,93.9000015258789,NA,NA,5.47248162163628,-1.12294673919678,10.1827754974365,NA,NA,9.13048723008898,4.68692970275879,6.0552282333374,NA,NA,0.499374777078629,-0.0235616117715836,-0.0991095378994942,NA,NA,5.54860863420698,-0.589040294289589,-9.91095378994942,NA,NA,0.28571429,0.71428571,0.5,0,0.6,0.42857143,0.5,19.5,NA,0.64285714,0.28571429,0.07142857,NA,NA,94.2277018229167,89.017448425293,94.1380004882812,NA,NA,4.87757322523329,-2.06616997718811,9.79185009002686,NA,NA,8.00916883680556,3.11552762985229,4.29733991622925,NA,NA,0.499374777078629,-0.0235616117715836,-0.0991095378994942,NA,NA,5.54860863420698,-0.589040294289589,-9.91095378994942,NA,0.28571429,0.71428571,0.5,0,0.6,0.42857143,0.5,2,100.240325927734,-23.1595726013184,0,0,103.53,2,1,"2024-04-26",0
"Caleb Ferguson",19349,"2024-04-23","OAK",9,2024,"NYY","H",27,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,26.4129717639571,64.7888072114456,1,0,0.5,0.5,0,0,0,0,5,9,14,0.154736056923866,0,0.154736056923866,0.746999979019165,0.0775700956583023,2.02666664123535,2.20840001106262,2.31480002403259,1.56200003623962,1,1,0.0771460980176926,-0.000796068972191949,1,0,0.42857143,93.5,0.57142857,88.875,NA,0.56873744726181,0.275995850563049,9.47895745436351,3.44994813203812,0.44444444,0.6,0.5,0.25,1,0.57142857,0.35714286,1,0.21428571,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,-0.37167653138608,NA,NA,NA,66.4874,59.18125,37.19964,60.96186,73.56492,60.42108,NA,NA,NA,20,56.5809,20,41.01761,60.43035,20,0.68345,5.10227,NA,NA,NA,119.68,84.78,91.1,155.94,43.72,90,NA,NA,NA,103.3,97.36,80.8,115.5,86.1028571428571,85.0571428571428,0.28571429,0.57142857,0.14285714,NA,NA,93.5250015258789,88.8249969482422,93.1000061035156,NA,NA,5.4758505821228,-0.367664933204651,11.3152503967285,NA,NA,10.2873573303223,4.97242975234985,5.45749187469482,NA,NA,0.574871584773064,0.27870362624526,0.00128604471683502,NA,NA,14.3717896193266,3.48379532806575,0.0643022358417511,NA,NA,0.375,0.66666667,0.5,0.33333333,0.75,0.57142857,0.42857143,21.63636364,NA,0.28571429,0.57142857,0.14285714,NA,NA,93.8459777832031,89.1056671142578,93.4017944335938,NA,NA,4.44961977005005,-1.72774696350098,10.58424949646,NA,NA,9.10083484649658,3.64211630821228,4.0019702911377,NA,NA,0.574871584773064,0.27870362624526,0.00128604471683502,NA,NA,14.3717896193266,3.48379532806575,0.0643022358417511,NA,0.375,0.66666667,0.5,0.33333333,0.75,0.57142857,0.42857143,2,91.3542404174805,7.90794563293457,0,0,101.379,1,0.5,"2024-04-23",0
"Caleb Ferguson",19349,"2024-04-20","TBR",9,2024,"NYY","H",27,0,1,9,1,0,0,0,0,0,0,0,1,5,2,2,1,0,0,0,0,0,0,2,18,0,18,2,0,0,0,2,1,0,0,0,0,0.4,0,0.4,2.17248908401489,0,0.4,2,0.666666666666667,0,-0.833520221710205,9.83352022171021,2.19049659073353,223.321069021099,-21.9492484807437,52.648762377236,0,0.333333333,0,0.666666666,0,0,0,0,4,15,19,-0.304807990789413,-0.384105771780014,0.0792977884411812,-0.891000032424927,-0.0925233662128448,1.02606666088104,2.65120005607605,2.65120005607605,NA,0,1,-0.143699362874031,-0.15336514804935,0,1,0.52631579,94.9,0.47368421,88.77777778,NA,-0.53226912021637,0.081323653459549,-5.3226912021637,0.903596149550544,0.55555556,0.6,0.57894737,0.6,0.83333333,0.72727273,0.52631579,0.6,0.15789474,1,0,2,0,3,0,3,0.33333333,0,0.66666667,0,1,0,1.37114629708714,NA,NA,NA,48.97167,52.21113,53.31559,62.09489,72.71881,64.297,NA,NA,NA,80,53.75643,69.63776,72.73582,52.24669,70.3807,-1.28708,2.14647,NA,NA,NA,104.16,73.84,68.22,115.8,124.14,144.26,NA,NA,NA,106.36,128.6,134.48,105.814736842105,102.426315789474,103.608421052632,0.47368421,0.47368421,0.05263158,NA,NA,94.8999972873264,88.8444417317708,94.1999969482422,NA,NA,5.04493967692057,-1.07997364468045,9.70711898803711,NA,NA,9.04085710313585,2.32352617051866,6.52123308181763,NA,NA,-0.592327360063791,0.122868631035089,0.054773960262537,NA,NA,-6.5814151118199,1.36520701150099,5.4773960262537,NA,NA,0.5,0.61538462,0.57894737,0.33333333,0.875,0.72727273,0.68421053,21.92857143,NA,0.47368421,0.47368421,0.05263158,NA,NA,95.4271986219618,89.3536444769965,94.7750015258789,NA,NA,4.18078994750977,-2.04890081617567,9.13286972045898,NA,NA,7.85209147135417,1.18245728810628,4.98052978515625,NA,NA,-0.592327360063791,0.122868631035089,0.054773960262537,NA,NA,-6.5814151118199,1.36520701150099,5.4773960262537,NA,0.5,0.61538462,0.57894737,0.33333333,0.875,0.72727273,0.68421053,3,91.8091837565104,19.1401430765788,0,0,98.3586,1,0.33333333,"2024-04-20",0
"Caleb Ferguson",19349,"2024-04-17","@TOR",9,2024,"NYY","A",27,0,0,18,1,0,0,0,0,0,0,0,1,5,1,2,2,1,1,0,0,0,0,1,9,9,9,1,0,0,0,3,0,1,0,0,0,0.2,0.2,0,7.86188908401489,9,0.25,2,0,0,17.1664797782898,0.833520221710206,8.70250499695539,446.642138042198,413.310733721564,214.65170468248,0,0,0,1,0.333333333,0.333333333,0,0,8,9,17,-0.00177798978984356,-0.10853998363018,0.106761991977692,-0.105000048875809,-0.0110935010015965,0.842319965362549,0.960666656494141,1.42760002613068,0.513400018215179,1,1,-0.0763858407735825,0.0742750160716198,0,0,0.76470588,93.23076923,0.23529412,88.75,NA,-0.60922509431839,-0.331620752811432,-4.68634687937223,-8.2905188202858,0.30769231,1,0.47058824,0.25,1,0.625,0.23529412,0.8,0.17647059,1,1,1,1,0,2,3,0.33333333,0.33333333,0.33333333,0.33333333,0,0.66666667,13.7933128014124,NA,NA,NA,61.09097,69.91605,57.22888,20,54.13376,20,NA,NA,NA,20,40.92273,20,32.68955,58.70161,26.59176,1.20085,5.87837,NA,NA,NA,113.4,107.14,115.88,96.56,51.26,52.9,NA,NA,NA,91.18,-2.31999999999999,0.319999999999993,105.2,71.5235294117647,77.5752941176471,0.58823529,0.23529412,0.17647059,NA,NA,93.15,88.9000015258789,93.4000040690104,NA,NA,5.15088882446289,-0.402017414569855,9.60352071126302,NA,NA,10.5403930664062,5.05737400054932,6.91311009724935,NA,NA,-0.673941697925329,-0.339459203183651,0.0544858016073704,NA,NA,-6.73941697925329,-8.48648007959127,1.81619338691235,NA,NA,0.27272727,0.83333333,0.47058824,0,1,0.625,0.35294118,19.33333333,NA,0.58823529,0.23529412,0.17647059,NA,NA,92.9253601074219,88.6677780151367,93.1898701985677,NA,NA,4.51855201721191,-1.34009504318237,9.18724060058594,NA,NA,9.39647521972656,3.53646755218506,5.22789669036865,NA,NA,-0.673941697925329,-0.339459203183651,0.0544858016073704,NA,NA,-6.73941697925329,-8.48648007959127,1.81619338691235,NA,0.27272727,0.83333333,0.47058824,0,1,0.625,0.35294118,3,90.4704793294271,45.1024780273438,2,0.66666667,101.464,2,0.66666667,"2024-04-17",0
