"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCT","wCB","wCH","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_KC","pb_s_KC","pb_c_KC","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_KC","sp_l_KC","sp_p_KC","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxCU%","pfxKC%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxvCU","pfxvKC","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxKC-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxKC-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwCU","pfxwKC","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwKC/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFC%","piSI%","piSL%","pivCH","pivCU","pivFC","pivSI","pivSL","piCH-X","piCU-X","piFC-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFC","piwSI","piwSL","piwCH/C","piwCU/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"David Robertson",8241,"2024-06-12","@LAD",13,2024,"TEX","A",39,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-71.2209366029338,-72.3365655024484,0,0,0,0,0,0,0,0,3,12,15,0.0846399962902069,0,0.0846399962902069,0.477999985218048,0.0505820102989674,1.12733340263367,1.66600000858307,1.66600000858307,1.76600003242493,1,1,0.0754571408033371,-0.000377314291968189,1,0,0.13333333,95,NA,NA,0.53333333,93.75,0.26666667,85.25,0.06666667,90,NA,-0.0879258811473846,NA,0.523649632930756,0.400605052709579,-0.0373910665512085,-4.39629405736923,NA,6.54562041163445,10.0151263177395,-3.73910665512085,0.375,0.71428571,0.53333333,0.33333333,0.8,0.625,0.46666667,0.66666667,0.2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.81352220843792,20,80,20,NA,NA,NA,NA,NA,NA,20,20,20,NA,NA,NA,65.68982,66.76787,72.11786,80,48.90114,80,56.99761,56.78638,73.45408,-0.30932,3.61311,103.62,39.06,15.42,113.14,-19.36,-42.42,NA,NA,NA,148.38,97.3,132.3,107.58,158.52,165.34,118.937333333333,110.513333333333,118.833333333333,NA,0.53333333,0.13333333,NA,NA,0.26666667,0.06666667,NA,93.8000030517578,94.6499938964844,NA,NA,85.1500015258789,90,NA,-1.09359276294708,-8.51774024963379,NA,NA,2.65504932403564,-10.4243249893188,NA,10.6255960464478,8.04498100280762,NA,NA,-6.66305923461914,4.67008018493652,NA,0.530596517026424,-0.0897959321737289,NA,NA,0.404936406761408,-0.0380783230066299,NA,6.63245646283031,-4.48979660868645,NA,NA,10.1234101690352,-3.80783230066299,0.28571429,0.75,0.53333333,0,0.83333333,0.625,0.53333333,18.83333333,0.06666667,0.26666667,0.53333333,0.13333333,NA,90.161003112793,85.3713226318359,94.0166091918945,94.8775024414062,NA,-9.27318954467773,3.74718499183655,-0.259616315364838,-7.45351505279541,NA,2.87821006774902,-8.13165283203125,9.64433765411377,7.00980997085571,NA,-0.0380783230066299,0.404936406761408,0.530596517026424,-0.0897959321737289,NA,-3.80783230066299,10.1234101690352,6.63245646283031,-4.48979660868645,NA,0.33333333,0.66666667,0.53333333,0,0.83333333,0.625,0.6,0,NA,NA,0,NA,NA,0,NA,"2024-06-12",0
"David Robertson",8241,"2024-06-07","SFG",13,2024,"TEX","H",39,0,1,27.000028163224,1,0,0,0,0,0,0,0,0.2,5,2,2,2,1,1,0,0,0,0,0,0,13.500014081612,27.000028163224,0,0,0,2,2,0,1,0,0,0,0,0.2,-0.2,8.77520908401489,13.500014081612,0.5,4.50000469387067,0.333333333333333,0.625,27.1665048122667,-0.166476649042679,12.202514422274,670.118880588077,663.596346842962,301.723432731227,1,0,0.5,0.5,0.5,0.5,0,0,11,11,22,-0.304007977247238,-0.361535966396332,0.0575279891490936,-1.73399996757507,-0.180062308907509,1.18991994857788,1.53839993476868,1.53839993476868,0.56879997253418,1,1,-0.171768739819527,-0.0837173351980153,0,1,NA,NA,NA,NA,0.68181818,93.93333333,0.22727273,83.8,0.09090909,86.5,NA,NA,NA,-1.31088030338287,-0.754900813102722,0.339404165744781,NA,NA,-8.73920202255249,-15.0980162620544,16.9702082872391,0.07142857,0.75,0.31818182,1,0.66666667,0.71428571,0.36363636,0.2,0.09090909,1,2,1,1,1,2,4,0.25,0.5,0.25,0.25,0.25,0.5,16.7468340349459,80,57.50884,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,40.97759,20,20,49.10822,20,20,53.32426,20,2.18966,7.36158,73.06,144.12,140.66,NA,NA,NA,NA,NA,NA,91.38,25.38,23.08,115.22,68.56,76.98,105.969090909091,65.6154545454545,70.5190909090909,NA,0.68181818,NA,NA,NA,0.22727273,0.09090909,NA,93.913330078125,NA,NA,NA,83.8400024414063,86.8500061035156,NA,-0.0698512554168701,NA,NA,NA,2.59596385955811,-9.73859024047852,NA,9.50876668294271,NA,NA,NA,-5.38961448669434,5.25393295288086,NA,-1.31223382055759,NA,NA,NA,-0.769070662558079,0.343935146927834,NA,-8.74822547038396,NA,NA,NA,-15.3814132511616,17.1967573463917,0.07142857,0.75,0.31818182,1,0.66666667,0.71428571,0.36363636,20.05882353,0.09090909,0.22727273,0.68181818,NA,NA,86.8553466796875,83.8080810546875,93.8984130859375,NA,NA,-8.92757034301758,3.54341011047363,0.828245735168457,NA,NA,3.94542503356934,-6.96087188720703,8.39515279134115,NA,NA,0.343935146927834,-0.769070662558079,-1.31223382055759,NA,NA,17.1967573463917,-15.3814132511616,-8.74822547038396,NA,NA,0.07142857,0.75,0.31818182,1,0.66666667,0.71428571,0.36363636,4,96.4373168945312,18.8254776000977,1,0.25,104.543,3,0.75,"2024-06-07",0
"David Robertson",8241,"2024-06-05","DET",13,2024,"TEX","H",39,0,0,0,1,0,0,0,0,0,0,0,1.1,5,1,0,0,0,0,0,0,0,0,3,20.2500048279774,0,6.75000160932579,3,1,0,1,0,1,0,1,0,0,0.6,0,0.6,-0.0213109159851073,0,0.2,0.750000178813977,0.5,1,-1.33352129459407,1.33352129459407,-1.33352129459407,0,-34.4801293687099,-35.0202378061654,1,0.5,0.5,0,0,0,3,20.2500048279774,5,13,18,0.017824063077569,-0.00700799934566021,0.0248320624232292,0.715999960899353,0.0743509903550148,0.212239995598793,0.246399998664856,0.215199992060661,0.00999999977648258,1,1,0.0582193769514561,0.0257613215369789,0,0,0.05555556,95,0.05555556,86,0.66666667,94,0.22222222,84.5,NA,NA,NA,-0.0373910665512085,-0.0344077162444592,0.871545791625977,-0.184640884399414,NA,-3.73910665512085,-3.44077162444592,7.26288159688314,-4.61602210998535,NA,0.45454545,0.28571429,0.38888889,0.6,0,0.42857143,0.38888889,0.6,0.22222222,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,0.590956008754035,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,35.01413,20.7666,20,57.91272,20,53.76768,55.16942,51.06166,53.12589,49.0156,58.04072,45.55173,53.66511,50.85293,0.40177,4.67975,NA,NA,NA,114.58,46.06,32.3,117.58,5.58,23,107.04,115.74,124.94,134.22,102.28,121.54,126.164444444444,96.7755555555556,111.863333333333,NA,0.66666667,0.05555556,0.05555556,NA,0.22222222,NA,NA,93.875,94.6999969482422,85.6999969482422,NA,84.5749969482422,NA,NA,0.0542032967011134,-10.1527509689331,5.94305276870728,NA,3.38437938690186,NA,NA,10.609291712443,6.20184564590454,8.25410175323486,NA,-6.6371488571167,NA,NA,0.881520889699459,-0.0380783230066299,-0.0350487045943737,NA,-0.188325669616461,NA,NA,7.34600741416216,-3.80783230066299,-3.50487045943737,NA,-4.70814174041152,NA,0.33333333,0.44444444,0.38888889,0.66666667,0.25,0.42857143,0.5,18.30769231,NA,0.22222222,0.66666667,0.05555556,0.05555556,NA,84.4677734375,93.7959798177083,94.5829010009766,85.6139984130859,NA,4.30979490280151,1.1020762125651,-8.99514961242676,7.38476991653442,NA,-8.28331470489502,9.30360349019369,4.88670015335083,6.47227001190186,NA,-0.188325669616461,0.881520889699459,-0.0380783230066299,-0.0350487045943737,NA,-4.70814174041152,7.34600741416216,-3.80783230066299,-3.50487045943737,0.33333333,0.44444444,0.38888889,0.66666667,0.25,0.42857143,0.5,2,88.2120361328125,3.25730872154236,0,0,93.3004,0,0,"2024-06-05",0
"David Robertson",8241,"2024-06-02","@MIA",13,2024,"TEX","A",39,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0.333333333333333,1,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,26.7546194325921,27.173712862954,2,0,1,0,0,0,2,18,5,6,11,0.0299799982458353,-0.0295599978417158,0.0595399960875511,0.522000014781952,0.0519402995705605,0.875999987125397,0.632000029087067,0.632000029087067,0.0940000042319298,1,1,0.0164866559207439,0.01773708687201,0,0,0.09090909,95,NA,NA,0.72727273,92.875,0.18181818,83.5,NA,NA,NA,0.219981610774994,NA,0.854181468486786,-0.498360604047775,NA,21.9981610774994,NA,10.6772683560848,-24.9180302023888,NA,0,0.4,0.18181818,NA,1,1,0.45454545,0.66666667,0,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,-0.218395255349909,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,44.04271,80,NA,NA,NA,48.45845,45.83978,54.97477,27.41895,42.6043,40.74813,48.03943,46.19141,53.76973,0.24721,4.44791,NA,NA,NA,127.82,256.68,262.86,NA,NA,NA,88.82,76.8,75.16,101.74,99.72,114.64,101.761818181818,109.821818181818,120.936363636364,NA,0.72727273,0.09090909,NA,NA,0.18181818,NA,NA,92.9375,94.6999969482422,NA,NA,83.5500030517578,NA,NA,-2.30699133872986,-10.4493093490601,NA,NA,3.5422158241272,NA,NA,11.2392854690552,8.11033630371094,NA,NA,-6.71675872802734,NA,NA,0.868773188441992,0.222849875688553,NA,NA,-0.506258588284254,NA,NA,10.8596648555249,22.2849875688553,NA,NA,-25.3129294142127,NA,0,0.33333333,0.18181818,NA,1,1,0.54545455,19.375,NA,0.18181818,0.72727273,0.09090909,NA,NA,83.9793014526367,93.3719482421875,95.1445999145508,NA,NA,4.36328506469727,-1.71600651741028,-9.47756958007812,NA,NA,-8.27056503295898,9.72569274902344,6.60224008560181,NA,NA,-0.506258588284254,0.868773188441992,0.222849875688553,NA,NA,-25.3129294142127,10.8596648555249,22.2849875688553,NA,0,0.33333333,0.18181818,NA,1,1,0.54545455,2,99.8172454833984,-5.27957630157471,0,0,103.165,2,1,"2024-06-02",0
"David Robertson",8241,"2024-05-29","ARI",13,2024,"TEX","H",39,0,0,0,1,0,0,0,0,0,0,0,0.1,2,1,0,0,0,0,0,0,0,0,1,27.000028163224,0,27.000028163224,1,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0.5,3.00000312924711,1,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-71.2210898977969,-72.3367211985741,0,1,0,0,0,0,2,54.0000563264481,3,4,7,0.00849195662885904,-0.011240036226809,0.0197319928556681,0.224999994039536,0.0233644843101501,0.521999955177307,0.142599999904633,0.285199999809265,0.068400003015995,1,1,-0.0134068578481674,0.0296749753923051,0,0,NA,NA,NA,NA,0.85714286,94,0.14285714,86,NA,NA,NA,NA,NA,-0.16323259472847,-0.0344077162444592,NA,NA,NA,-2.7205432454745,-3.44077162444592,NA,0.25,0.33333333,0.28571429,0,1,0.5,0.42857143,0.5,0.14285714,0,0,1,0,1,0,1,0,0,1,0,1,0,5.42553128549977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,54.08916,20,38.53193,43.59567,45.51621,27.55342,49.91538,25.07699,1.51993,6.35699,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.74,27.04,23.96,78.06,124.52,122.06,79.3,110.594285714286,108.045714285714,NA,0.85714286,NA,NA,NA,0.14285714,NA,NA,93.8333333333333,NA,NA,NA,85.5,NA,NA,-1.83986043930054,NA,NA,NA,1.49462378025055,NA,NA,10.3956038157145,NA,NA,NA,-3.94709205627441,NA,NA,-0.166941612958908,NA,NA,NA,-0.0350487045943737,NA,NA,-2.7823602159818,NA,NA,NA,-3.50487045943737,NA,0,0.5,0.28571429,NA,0.5,0.5,0.57142857,21.2,NA,0.14285714,0.85714286,NA,NA,NA,85.6016006469727,93.903065999349,NA,NA,NA,2.71889996528625,-1.19218118985494,NA,NA,NA,-5.83789014816284,9.28475952148438,NA,NA,NA,-0.0350487045943737,-0.166941612958908,NA,NA,NA,-3.50487045943737,-2.7823602159818,NA,NA,0.25,0.33333333,0.28571429,0,1,0.5,0.42857143,1,71.0097045898438,25.4319725036621,0,0,71.0097,0,0,"2024-05-29",0
"David Robertson",8241,"2024-05-28","ARI",13,2024,"TEX","H",39,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.2331585851709,15.0336680287444,0,0,0,1,0,0,0,0,5,10,15,0.0731159895658493,0,0.0731159895658493,0.49099999666214,0.0509864985942841,0.966000020503998,1.43720006942749,1.43720006942749,1.48239994049072,1,1,0.0761862546205521,-0.000496826034720357,1,0,NA,NA,NA,NA,0.66666667,94.4,0.33333333,85.2,NA,NA,NA,NA,NA,0.695045113563538,0.0874032825231552,NA,NA,NA,6.95045113563538,1.7480656504631,NA,0.375,0.42857143,0.4,0.66666667,0.66666667,0.66666667,0.46666667,0.33333333,0.13333333,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.71825323403159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.89247,61.68887,62.08523,72.82505,50.80392,65.56744,76.78933,58.85889,71.13987,-1.53891,1.76873,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.7,129.26,159.34,106.14,139.1,144.76,111.993333333333,135.82,149.62,NA,0.66666667,NA,NA,NA,0.33333333,NA,NA,94.2799987792969,NA,NA,NA,85.2400024414062,NA,NA,-0.510052108764648,NA,NA,NA,3.23618431091309,NA,NA,9.55222930908203,NA,NA,NA,-6.8333984375,NA,NA,0.703741639852524,NA,NA,NA,0.0761053375899792,NA,NA,7.03741639852524,NA,NA,NA,1.52210675179958,NA,0.25,0.57142857,0.4,0.5,0.75,0.66666667,0.46666667,18.83333333,NA,0.33333333,0.66666667,NA,NA,NA,85.2183410644531,94.2629638671875,NA,NA,NA,4.10205612182617,0.27727952003479,NA,NA,NA,-8.48678207397461,8.58519058227539,NA,NA,NA,0.0761053375899792,0.703741639852524,NA,NA,NA,1.52210675179958,7.03741639852524,NA,NA,0.25,0.57142857,0.4,0.5,0.75,0.66666667,0.46666667,1,97.3143615722656,43.5571441650391,0,0,97.3144,1,1,"2024-05-28",0
"David Robertson",8241,"2024-05-25","@MIN",13,2024,"TEX","A",39,0,1,27,1,0,0,0,0,0,0,1,1,7,3,3,3,1,2,0,0,0,0,1,9,18,27,0.5,0,0,2,2,0,0,0,0,0,0.14285714,0.28571429,-0.14285714,8.3736678554944,9,0.6,5,0.666666666666667,0.55555556,20.1664797782898,6.83352022171021,10.1904965907335,670.118181599615,492.13851060134,251.669319108041,1,0,0.5,0.5,0,0.5,0,0,12,15,27,-0.601747989654541,-0.885307967662811,0.28355997800827,-2.87800002098083,-0.301677137613297,4.11011409759521,2.84920001029968,3.60999989509583,0.171600013971329,1,1,-0.142248064279556,-0.00415857440879974,0,1,NA,NA,0.07407407,85,0.62962963,94.11764706,0.2962963,85.375,NA,NA,NA,NA,-1.14469933509827,-0.220008030533791,-1.29219496250153,NA,NA,-57.2349667549133,-1.29416488549289,-16.1524370312691,NA,0.27777778,0.77777778,0.44444444,0.6,0.71428571,0.66666667,0.33333333,0.71428571,0.14814815,2,1,1,0,1,3,4,0.5,0.25,0.25,0,0.25,0.75,14.9421288362128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.83694,55.5095,54.41475,43.88435,59.85154,40.03765,33.7934,48.97582,37.39209,37.32331,57.37558,31.35713,0.91297,5.44655,NA,NA,NA,NA,NA,NA,113.58,139.3,151.54,109.4,58.52,83.9,101.04,73.34,86.22,104.445925925926,73.8348148148148,90.3711111111111,NA,0.62962963,NA,0.07407407,NA,0.2962963,NA,NA,94.0529426125919,NA,85.1499938964844,NA,85.3249969482422,NA,NA,0.0134377532145556,NA,4.84101915359497,NA,2.54619240760803,NA,NA,9.50292699477252,NA,-1.15371286869049,NA,-5.41785144805908,NA,NA,-0.221241418272257,NA,-1.15376970171928,NA,-1.31523428857327,NA,NA,-1.30142010748386,NA,-57.6884850859642,NA,-16.4404286071658,NA,0.23529412,0.8,0.44444444,0.5,0.75,0.66666667,0.37037037,21.31578947,NA,0.2962963,0.62962963,NA,0.07407407,NA,85.4239044189453,94.1769373276654,NA,85.3063507080078,NA,3.22068881988525,0.658628575942096,NA,5.661865234375,NA,-6.93543004989624,8.41214617560892,NA,-2.73122000694275,NA,-1.31523428857327,-0.221241418272257,NA,-1.15376970171928,NA,-16.4404286071658,-1.30142010748386,NA,-57.6884850859642,0.23529412,0.8,0.44444444,0.5,0.75,0.66666667,0.37037037,4,100.131645202637,10.6394491195679,1,0.25,108.713,3,0.75,"2024-05-25",0
"David Robertson",8241,"2024-05-18","LAA",13,2024,"TEX","H",39,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,3,13.5,0,0,3,0,0,3,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0,0,0,1,0.166479778289795,-0.166479778289795,0.166479778289795,0,2.26073042371058,2.29614327160339,3,0,1,0,0,0,0,0,10,15,25,0.618056058883667,-0.00124851288273931,0.619304537773132,2.21799993515015,0.230321899056435,3.51419997215271,2.65120005607605,2.65120005607605,2.65120005607605,1,1,0.168884322047234,0.0069895792051933,1,0,NA,NA,0.08,84,0.48,93.5,0.36,84.55555556,0.08,87.5,NA,NA,0.0151102766394615,0.985661149024963,0.401889681816101,0.00989698246121407,NA,0.755513831973076,8.21384290854136,4.46544090906779,0.494849123060703,0.07142857,0.72727273,0.36,1,0.75,0.77777778,0.44,0.66666667,0.08,0,3,0,2,0,1,3,0,1,0,0.66666667,0,0.33333333,-0.934856819821311,25.07715,52.86628,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,40.53944,80,37.51766,45.46205,28.94537,75.7612,52.76212,59.59542,55.73573,50.69214,42.65418,-0.23093,3.7307,82.4,57.96,47.22,NA,NA,NA,86.74,134.16,128.24,101.58,93.78,100.34,112.42,133.66,141.44,104.0616,113.2872,118.0504,NA,0.48,NA,0.08,NA,0.36,0.08,NA,93.6083374023438,NA,84,NA,84.3777737087674,87.8000030517578,NA,-0.0682311852773031,NA,4.71409320831299,NA,2.57390446133084,-9.80242538452148,NA,9.75688552856445,NA,-2.03567624092102,NA,-6.00484636094835,4.66171646118164,NA,0.997872807085514,NA,0.0151214338839054,NA,0.406522508710623,0.00964778661727905,NA,8.31560672571262,NA,0.756071694195271,NA,4.51691676345136,0.482389330863953,0.1,0.53333333,0.36,1,0.75,0.77777778,0.6,20.89473684,0.08,0.36,0.48,NA,0.08,87.9562530517578,84.5339558919271,93.7715962727865,NA,84.16650390625,-9.26893424987793,3.39737108018663,0.908180475234985,NA,5.72365999221802,3.58594989776611,-7.32781134711372,8.59695307413737,NA,-3.26834011077881,0.00964778661727905,0.406522508710623,1.00922942906618,NA,0.0151214338839054,0.482389330863953,4.51691676345136,8.41024524221818,NA,0.756071694195271,0,0.66666667,0.4,NA,0.7,0.7,0.6,3,74.5434722900391,-29.313237508138,0,0,98.0246,1,0.33333333,"2024-05-18",0
"David Robertson",8241,"2024-05-15","CLE",13,2024,"TEX","H",39,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,2,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.2331585851709,-22.5814263197472,2,0,1,0,0,0,0,0,6,10,16,0.0223760046064854,-0.0137279918417335,0.0361039936542511,0.49099999666214,0.0509865023195744,0.41159999370575,0.480399996042252,0.480399996042252,0.333600014448166,1,1,0.0300948638468981,0.024268607845674,0,0,NA,NA,0.0625,82,0.625,92.9,0.1875,84,0.125,90.5,NA,NA,-0.0344077162444592,0.147653177380562,-0.0139084346592426,0.170102804899216,NA,-3.44077162444592,1.47653177380562,-0.463614488641421,8.50514024496078,0.22222222,0.57142857,0.375,0.5,0.75,0.66666667,0.4375,0.5,0.125,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,-0.934856819821311,32.40363,49.87239,54.23346,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,52.43741,20,27.43444,44.30049,36.73855,61.48116,54.23408,55.23073,42.8021,54.63971,43.57872,0.57259,4.93598,89.56,91.64,60.38,NA,NA,NA,93.06,21,31.8,102.26,75.48,83,109.12,108.66,122,104.385,94.8325,101.3475,NA,0.625,NA,0.0625,NA,0.1875,0.125,NA,92.6700012207031,NA,82.0999984741211,NA,83.8999989827474,90.0500030517578,NA,0.521341323852539,NA,6.0831151008606,NA,2.02200412750244,-8.61517333984375,NA,9.82208938598633,NA,0.999203979969025,NA,-6.18933741251628,4.76294231414795,NA,0.148370940238237,NA,-0.0350487045943737,NA,-0.0145951472222805,0.171885255724192,NA,1.48370940238237,NA,-3.50487045943737,NA,-0.48650490740935,8.59426278620958,0.14285714,0.55555556,0.375,0,0.8,0.66666667,0.5625,19.25,0.125,0.1875,0.625,NA,0.0625,90.1011962890625,83.9683634440104,92.71865234375,NA,82.1220016479492,-7.84168529510498,2.95362345377604,1.37865591049194,NA,7.3295202255249,3.06950998306274,-7.59493001302083,8.66229019165039,NA,-0.96297299861908,0.171885255724192,-0.0145951472222805,0.148370940238237,NA,-0.0350487045943737,8.59426278620958,-0.48650490740935,1.48370940238237,NA,-3.50487045943737,0.14285714,0.55555556,0.375,0,0.8,0.66666667,0.5625,2,88.2560272216797,-5.40011835098267,0,0,101.157,1,0.5,"2024-05-15",0
"David Robertson",8241,"2024-05-11","@COL",13,2024,"TEX","A",39,0,1,36,1,0,0,0,0,0,0,1,0,4,2,4,4,0,1,0,1,1,0,0,0,9,18,0,0,0,2,0,0,0,0,0,0,0,0.25,-0.25,NA,0,1,3,1,0,9.16647977828979,26.8335202217102,9.16647977828979,893.490908799487,222.705731503644,226.194269593759,2,0,1,0,0,0,0,0,11,11,22,-0.427060008049011,-0.427060008049011,0,-2.48200011253357,-0.216013938188553,1.71256005764008,1.23860001564026,2.47720003128052,2.50239992141724,1,1,-0.208118632435799,-0.0412507290320287,0,1,NA,NA,0.04545455,83,0.68181818,92.66666667,0.27272727,82,NA,NA,NA,NA,-0.411040306091309,-0.854579627513885,-0.319665253162384,NA,NA,-41.1040306091309,-5.69719751675924,-5.32775421937307,NA,0.2,0.71428571,0.36363636,1,1,1,0.31818182,0.25,0,0,2,0,0,0,2,2,0,1,0,0,0,1,12.0417214575488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,45.0982,20,20,56.92732,20,20,56.97882,20,4.81138,11.29416,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,32.64,54.12,89,-17.46,-23.38,92.5,-1.51909090909091,1.27909090909091,NA,0.68181818,NA,NA,NA,0.31818182,NA,NA,92.5600016276042,NA,NA,NA,82.2857142857143,NA,NA,-0.242369667689006,NA,NA,NA,3.1847836630685,NA,NA,8.06416320800781,NA,NA,NA,-5.83264923095703,NA,NA,-0.871698439121246,NA,NA,NA,-0.743915945291519,NA,NA,-5.81132292747498,NA,NA,NA,-10.6273706470217,NA,0.21428571,0.625,0.36363636,1,1,1,0.36363636,23.05555556,NA,0.31818182,0.68181818,NA,NA,NA,83.0964704241071,93.3691080729167,NA,NA,NA,3.53425162179129,0.323063659667969,NA,NA,NA,-5.91492026192801,7.85904947916667,NA,NA,NA,-0.743915945291519,-0.871698439121246,NA,NA,NA,-10.6273706470217,-5.81132292747498,NA,NA,0.14285714,0.75,0.36363636,1,1,1,0.36363636,2,90.7581558227539,5.52501535415649,0,0,98.9197,1,0.5,"2024-05-11",0
