"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CB%","CBv","CH%","CHv","XX%","wFB","wCB","wCH","wFB/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Buck Farmer",14814,"2024-06-27","@STL",18,2024,"CIN","A",33,0,0,0,1,0,0,0,0,0,0,0,1.2,5,1,0,0,0,0,0,0,0,0,1,5.40000205993731,0,5.40000205993731,1,0,0,2,1,1,0,0,0,0,0.2,0,0.2,2.84676908401489,0,0.2,0.600000228881923,0.25,1,1.96647932052595,-1.96647932052595,2.87368471033046,0,46.3755649525919,71.2341537019787,2,0.25,0.5,0.25,0,0,1,5.40000205993731,6,13,19,0.00565199973061681,-0.0025479996111244,0.00819999910891056,0.861000001430511,0.0908227860927582,0.0622399970889091,0.0645999982953072,0.092799998819828,0.0063999998383224,1,1,0.0813011974096298,0.00950857114712297,0,0,0.36842105,92.85714286,0.42105263,83.125,0.21052632,86.5,NA,1.33916771411896,-0.538236081600189,0.24809692800045,19.1309673445565,-6.72795102000237,6.20242320001125,0,0.9,0.47368421,NA,0.77777778,0.77777778,0.52631579,0.8,0.10526316,2,1,1,0,3,1,4,0.5,0.25,0.25,0,0.75,0.25,2.76764720624976,NA,74.75628,52.16056,80,72.2936,44.57961,80,26.14837,25.62284,35.42527,55.08971,58.48141,50.1821,59.0067,50.07024,68.37131,-0.43414,3.42588,114.18,81.88,109.98,69.26,96.86,80.06,97.16,149.84,142.64,123.14,90.12,96.44,105.808421052632,99.2336842105263,103.136842105263,0.21052632,0.15789474,0.42105263,0.21052632,92.8249969482422,92.9666646321615,83,86.5,-7.91306972503662,-10.4430402119954,4.17236709594727,-10.0712842941284,8.06499099731445,3.94232527414958,3.07535529136658,0.883703649044037,0.421315882354975,0.939073726534843,-0.547066442668438,0.250902134925127,10.5328970588744,31.3024575511614,-6.83833053335547,6.27255337312818,0,0.64285714,0.47368421,NA,0.77777778,0.77777778,0.73684211,17.85714286,0.21052632,0.21052632,0.15789474,0.42105263,86.779426574707,93.1586990356445,93.2629699707031,83.3094177246094,-10.1499872207642,-7.91103267669678,-10.519100189209,4.4953351020813,-0.186269491910934,7.13865995407104,2.96703338623047,2.04069709777832,0.250902134925127,0.421315882354975,0.939073726534843,-0.547066442668438,6.27255337312818,10.5328970588744,31.3024575511614,-6.83833053335547,0,0.64285714,0.47368421,NA,0.77777778,0.77777778,0.73684211,4,86.5804748535156,6.02008152008057,0,0,96.3817,1,0.25,"2024-06-27",0
"Buck Farmer",14814,"2024-06-25","PIT",18,2024,"CIN","H",33,0,0,18,1,0,0,0,0,0,0,0,1,5,2,2,2,1,0,0,0,0,0,1,9,0,18,1,0,0,0,2,2,0,0,0,0,0.2,0,0.2,4.59096908401489,9,0.4,2,0.333333333333333,0,14.1664797782898,3.83352022171021,4.19049659073353,410.39985885388,323.647631806117,103.055865631376,0,0.5,0,0.5,0,0.5,3,27,8,15,23,-0.0252600014209747,-0.0327499993145466,0.00748999882489443,-1.43900001049042,-0.136075645685196,0.102200001478195,0.14300000667572,0.14300000667572,0.18299999833107,1,1,-0.163257136940956,-0.0839053000024921,0,0,0.56521739,93.15384615,0.34782609,82,0.08695652,86,NA,0.0226089991629124,-1.26383292675018,0.12150613963604,0.173915378176249,-15.7979115843773,6.07530698180199,0.2,0.69230769,0.47826087,1,1,1,0.56521739,0.6,0,1,3,0,0,2,2,4,0.25,0.75,0,0,0.5,0.5,22.7549856425737,NA,79.51819,41.22889,80,62.41502,31.60805,69.82241,80,30.41719,80,50.38676,46.69421,34.49532,68.95399,35.06885,74.18094,-1.05213,2.4989,83.88,145.86,143.5,69.02,170.44,140.08,74.26,204.2,192.82,122.8,83.28,94.44,89.7017391304348,142.389565217391,131.381739130435,0.43478261,0.13043478,0.34782609,0.08695652,93.0400024414062,93.2999979654948,82.0625,86.1000061035156,-6.27995986938477,-9.92378298441569,6.23079919815063,-8.84083843231201,8.32998352050781,3.73590564727783,1.60229361057281,1.44207572937012,0.453152533620596,-0.431845515966415,-1.26398489251733,0.123191602528095,4.53152533620596,-14.3948505322138,-15.7998111564666,6.15958012640476,0.11111111,0.71428571,0.47826087,1,1,1,0.60869565,19.38888889,0.08695652,0.43478261,0.13043478,0.34782609,86.1030502319336,93.0320190429688,93.3050028483073,82.0363464355469,-9.07886505126953,-6.60809097290039,-10.1917165120443,6.29397010803223,0.515056490898132,7.4453010559082,2.54705667495728,0.495655208826065,0.123191602528095,0.453152533620596,-0.431845515966415,-1.26398489251733,6.15958012640476,4.53152533620596,-14.3948505322138,-15.7998111564666,0.125,0.66666667,0.47826087,1,1,1,0.65217391,4,91.6518630981445,29.0035915374756,1,0.25,107.143,1,0.25,"2024-06-25",0
"Buck Farmer",14814,"2024-06-23","BOS",18,2024,"CIN","H",33,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,0,0,0,0,0,0,1,9,0,9,1,0,0,1,2,0,0,0,0,0,0.25,0,0.25,3.28666658401489,0,0.25,1,0.333333333333333,0,1.1664797782898,7.8335202217102,4.19049659073353,205.19992942694,28.1938011628592,103.055865631376,0.5,0,0.333333333,0.666666666,0,0,0,0,5,10,15,0.0305300019681454,-0.0130099952220917,0.043539997190237,0.560999989509583,0.0530496463179588,0.457000017166138,0.564999997615814,0.725000023841858,0.675000011920929,1,1,0.0302178990095854,0.036587354428833,0,0,0.4,93,0.33333333,82.2,0.26666667,86,NA,0.201120838522911,0.623074352741241,-0.816359400749207,3.35201397538185,12.4614870548248,-20.4089850187302,0.375,0.57142857,0.46666667,0.66666667,1,0.85714286,0.46666667,0.5,0.06666667,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,-0.0890126660904087,NA,40.46562,50.39784,32.04749,20,29.94202,20,NA,NA,NA,80,62.30255,80,41.57628,47.03465,43.71304,0.64875,5.05022,84.4,92,86.84,70.74,73.7,56.24,NA,NA,NA,110.44,128.4,147.44,87.616,96.8133333333333,94.8,0.4,NA,0.33333333,0.26666667,92.7999979654948,NA,82.1599975585937,86.1500015258789,-6.36538505554199,NA,6.30988502502441,-8.20790100097656,7.9886646270752,NA,3.22965431213379,-0.59556770324707,0.203673783689737,NA,0.631252709776163,-0.825711365789175,3.39456306149562,NA,12.6250541955233,-20.6427841447294,0.44444444,0.5,0.46666667,0.75,1,0.85714286,0.4,17.09090909,0.26666667,0.4,NA,0.33333333,86.3597717285156,93.0185038248698,NA,82.3333984375,-8.42085456848145,-6.35634167989095,NA,6.36430206298828,-1.98087382316589,7.10040346781413,NA,2.09028396606445,-0.825711365789175,0.203673783689737,NA,0.631252709776163,-20.6427841447294,3.39456306149562,NA,12.6250541955233,0.44444444,0.5,0.46666667,0.75,1,0.85714286,0.4,3,92.0146789550781,37.8796844482422,0,0,98.2827,2,0.66666667,"2024-06-23",0
"Buck Farmer",14814,"2024-06-22","BOS",18,2024,"CIN","H",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,1,1,0,0,0,0,0,0,0,5.15272908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,73.6482366464374,114.84853560366,2,0.25,0.5,0.25,0,0,0,0,8,8,16,0.0449000000953674,-0.0206900052726269,0.0655900090932846,0.560999989509583,0.0530496463179588,0.700250029563904,0.73800003528595,0.73800003528595,NA,0,1,0.0299371834844351,0.0341827711028284,0,0,0.5,93,0.375,83,0.125,87.5,NA,-0.0775043442845345,0.0928570181131363,-0.0994822382926941,-0.968804303556681,1.54761696855227,-4.9741119146347,0.1,0.83333333,0.375,1,1,1,0.375,0.5,0,3,1,0,0,3,1,4,0.75,0.25,0,0,0.75,0.25,4.84303700075761,NA,20,46.33438,20,61.30006,34.87027,73.18277,20,33.57607,20,43.59751,57.05821,35.47739,41.22325,42.20009,42.52505,0.67068,5.08311,93.38,24.4,8.46000000000001,79.68,145.22,131.58,88.6,147.34,147.96,109.98,91.82,99.16,93.87,110.3575,106.08,0.375,0.125,0.375,0.125,93.0833333333333,93.1999969482422,83.1000010172526,87.4000015258789,-6.09558041890462,-9.08955764770508,4.45712884267171,-8.47083759307861,8.52795473734538,5.81529235839844,1.466064453125,1.99221289157867,-0.324716959148645,0.249788403511047,0.093091044574976,-0.101452000439167,-5.41194931914409,12.4894201755524,1.55151740958293,-5.07260002195835,0.22222222,0.57142857,0.375,1,1,1,0.4375,19.16666667,0.125,0.375,0.125,0.375,87.5376434326172,93.2587687174479,93.3737487792969,83.2841186523438,-8.55517482757568,-6.04420471191406,-9.25419998168945,4.72881825764974,0.744351506233215,7.44387499491374,4.42272996902466,0.167673786481222,-0.101452000439167,-0.324716959148645,0.249788403511047,0.093091044574976,-5.07260002195835,-5.41194931914409,12.4894201755524,1.55151740958293,0.22222222,0.57142857,0.375,1,1,1,0.4375,4,91.2786026000977,9.033766746521,0,0,104.769,2,0.5,"2024-06-22",0
"Buck Farmer",14814,"2024-06-15","@MIL",18,2024,"CIN","A",33,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,3,13.5,0,0,3,0,0,0,3,0,0,0,0,0,0.5,0,0.5,1.65247908401489,0,0,0,0,1,0.166479778289795,-0.166479778289795,2.4344923876226,0,5.46658342107012,60.6207534260525,0,0,0,1,0,0,0,0,9,18,27,0.029388066381216,0,0.029388066381216,0.998000025749207,0.102516695857048,0.192733332514763,0.254299998283386,0.299199998378754,0.109600000083447,1,1,0.152906149625778,-0.000425693869818083,0,0,0.48148148,92.92307692,0.2962963,82.125,0.22222222,87,NA,0.971860826015472,0.231615751981735,0.333613246679306,7.47585250781133,2.89519689977169,5.56022077798843,0.25,0.36363636,0.2962963,0.25,1,0.625,0.40740741,0.5,0.11111111,1,1,1,0,1,2,3,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,-1.19728234911722,NA,42.69082,41.386,53.00747,60.07377,37.3219,79.51807,62.38746,47.47439,68.20197,44.7594,53.78288,38.52942,53.9169,45.70444,63.54816,-0.11793,3.9002,103.5,81.66,81.54,69.3,136.52,107.28,106.86,136.92,155.16,107.72,82.22,92.94,98.0214814814815,108.343703703704,109.724444444444,0.22222222,0.25925926,0.2962963,0.22222222,93.0333353678385,92.6714215959821,82.1750030517578,87,-7.14343070983887,-10.5209928240095,4.7038140296936,-7.88546752929688,8.04627291361491,4.80542155674526,3.12061667442322,0.556126674016317,0.878624401986599,0.105925109237432,0.221726153045893,0.336963199079037,14.64374003311,1.51321584624904,2.77157691307366,5.61605331798395,0.18181818,0.375,0.2962963,0,0.83333333,0.625,0.59259259,15,0.22222222,0.22222222,0.25925926,0.2962963,86.7910664876302,92.8520202636719,92.4938441685268,81.9824523925781,-7.72886149088542,-6.79929669698079,-10.3441925048828,5.41428279876709,-0.950838645299276,6.93838500976562,3.70861271449498,1.845818400383,0.336963199079037,0.878624401986599,0.105925109237432,0.221726153045893,5.61605331798395,14.64374003311,1.51321584624904,2.77157691307366,0.2,0.35294118,0.2962963,0,0.83333333,0.625,0.62962963,3,94.1323852539062,37.6665674845378,0,0,96.0917,2,0.66666667,"2024-06-15",0
"Buck Farmer",14814,"2024-06-11","CLE",18,2024,"CIN","H",33,0,0,4.5,1,0,0,0,0,0,0,0,2,9,1,1,1,0,2,1,0,0,0,1,4.5,9,4.5,0.5,0.333333333,0,3,1,1,0,1,1,0,0.11111111,0.22222222,-0.11111111,7.09169204455082,0,0.142857142857143,1.5,0.166666666666667,0.66666667,5.1664797782898,-0.666479778289795,5.92248398140073,102.59996471347,119.102672130016,144.910594185534,3,0.2,0.6,0.2,0,0,1,4.5,7,20,27,0.0200100056827068,-0.0518499873578548,0.0718599930405617,0.519999980926514,0.0491725727915764,0.607100009918213,0.505666673183441,0.827000021934509,NA,0,1,0.00631099287420511,0.0266489895929382,0,0,0.40740741,92.45454545,0.37037037,82.6,0.22222222,87.33333333,0.14814815,0.164456814527512,0.570077240467072,0.0960321128368378,1.49506195025011,5.70077240467072,1.6005352139473,0.46666667,0.75,0.59259259,0.85714286,0.77777778,0.8125,0.44444444,0.77777778,0.11111111,2,1,3,1,5,0,6,0.33333333,0.16666667,0.5,0.16666667,0.83333333,0,6.2377351902865,NA,60.8203,59.79914,55.7076,20,37.10655,20,NA,NA,NA,80,50.12159,80,58.50869,49.00399,60.31226,-0.4032,3.47229,108.1,81.3,81.04,74.94,11.18,-9.08,NA,NA,NA,107.96,146.68,144.3,93.4648,71.3688,61.6304,0.40740741,NA,0.37037037,0.22222222,92.4454567649148,NA,82.4599975585938,87.1333312988281,-6.8973222212358,NA,4.52488136291504,-9.52024332682292,9.01624367453835,NA,2.1926851272583,-0.358316739400228,0.162816047668457,NA,0.578371167182922,0.0953067466616631,1.48014588789506,NA,5.78371167182922,1.58844577769438,0.41666667,0.73333333,0.59259259,0.8,0.81818182,0.8125,0.55555556,21.15789474,0.22222222,0.40740741,NA,0.37037037,87.265614827474,92.5855934836648,NA,82.5917419433594,-9.70594660441081,-7.23159027099609,NA,4.62717514038086,-2.08282407124837,7.80448982932351,NA,0.860868072509766,0.0953067466616631,0.162816047668457,NA,0.578371167182922,1.58844577769438,1.48014588789506,NA,5.78371167182922,0.45454545,0.6875,0.59259259,0.8,0.81818182,0.8125,0.59259259,6,74.8629638671875,10.4670150756836,0,0,84.3375,0,0,"2024-06-11",0
"Buck Farmer",14814,"2024-06-09","CHC",18,2024,"CIN","H",33,0,0,0,1,0,0,0,0,0,0,0,1,6,2,0,0,0,2,2,0,0,0,0,0,18,18,0,0,0,2,2,0,0,0,0,0,0,0.33333333,-0.33333333,11.7253957421829,0,0.5,4,0.5,1,9.16647977828979,-9.16647977828979,12.1904965907335,0,210.011543097172,296.381654397238,1,0,0.5,0.5,0,0,0,0,6,10,16,0.0215300060808659,-0.0397199988365173,0.0612500049173832,0.560999989509583,0.0530496463179588,0.650428533554077,0.344999998807907,0.344999998807907,NA,0,1,0.00242708181031048,0.0306741813880019,0,0,0.5625,93.33333333,0.1875,83,0.25,87.25,0.375,0.599015355110168,-0.0322868302464485,-0.556549489498138,6.65572616789076,-1.07622767488162,-13.9137372374535,0.45454545,0.6,0.5,1,1,1,0.3125,0.33333333,0,1,2,1,0,3,1,4,0.25,0.5,0.25,0,0.75,0.25,6.64329299979977,NA,62.64481,48.68868,55.94232,80,27.40313,80,31.40548,45.52505,24.96148,20,54.92878,20,47.55393,45.31501,38.67948,0.27738,4.49316,111.02,105.62,117.94,57.76,263.08,214.32,95.48,72.66,77.8,100.32,51.6,61.9,95.5575,100.75375,101.91875,0.125,0.4375,0.1875,0.25,93.1999969482422,93.0714285714286,82.9666646321615,87.2249984741211,-6.2704176902771,-9.75765773228237,6.37001609802246,-8.02417373657227,7.16275930404663,3.72347205025809,1.25465361277262,0.229063361883163,0.362321320921183,0.247122824192047,-0.0332007221877575,-0.565609633922577,18.1160660460591,3.53032605988639,-1.10669073959192,-14.1402408480644,0.33333333,0.71428571,0.5,1,1,1,0.4375,19.75,0.25,0.125,0.4375,0.1875,87.352294921875,93.3345489501953,93.2316720145089,83.1259002685547,-8.25936508178711,-6.2208948135376,-9.89562443324498,6.7685801188151,-1.19423508644104,6.19235992431641,2.35287857055664,-0.284564812978109,-0.565609633922577,0.362321320921183,0.247122824192047,-0.0332007221877575,-14.1402408480644,18.1160660460591,3.53032605988639,-1.10669073959192,0.33333333,0.71428571,0.5,1,1,1,0.4375,4,88.0449676513672,14.1229581832886,0,0,102.129,2,0.5,"2024-06-09",0
"Buck Farmer",14814,"2024-06-04","@COL",18,2024,"CIN","A",33,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,0,0,0,1,9,0,18,1,0,0,0,3,1,0,0,0,0,0.2,0,0.2,5.82836908401489,0,0.4,2,0.5,0.5,1.1664797782898,7.8335202217102,5.70250499695539,205.19992942694,28.1938011628592,139.594642850558,0,0.25,0,0.75,0,0,0,0,5,12,17,0.0263480003923178,-0.0194399990141392,0.0457879975438118,-0.370999991893768,-0.032288946211338,0.34786668419838,0.579200029373169,0.579200029373169,NA,0,1,-0.0309854429215193,0.106727103704683,0,0,0.35294118,93.16666667,0.41176471,83.14285714,0.23529412,87.5,NA,-0.853473246097565,0.120132960379124,0.277223169803619,-14.2245541016261,1.7161851482732,6.93057924509048,0.55555556,0.5,0.52941176,0.6,1,0.77777778,0.47058824,0.6,0.11764706,1,2,1,0,2,2,4,0.25,0.5,0.25,0,0.5,0.5,2.45436971125383,NA,NA,NA,NA,68.09614,29.46571,80,29.63423,54.17208,23.42937,40.08501,52.57662,32.36067,49.47004,43.05847,51.8875,0.15834,4.3146,89.24,98.1,85.88,76.7,127.92,94.74,79.8,166.94,102.3,104.08,96.96,97.9,90.3066666666667,111.421111111111,94.42,0.29411765,0.05882353,0.41176471,0.23529412,93.1799987792969,93.3000030517578,83.1714303152902,87.4000015258789,-5.9136962890625,-6.96558141708374,3.11278833661761,-6.54561138153076,6.56922912597656,4.40560436248779,1.90784168243408,3.63082456588745,-0.862599477171898,0,0.120338886976242,0.280265886336565,-17.251989543438,0,1.71912695680346,7.00664715841413,0.55555556,0.5,0.52941176,0.6,1,0.77777778,0.47058824,15.27272727,0.23529412,0.35294118,NA,0.41176471,87.7019729614258,93.5089721679688,NA,83.4824829101562,-6.35319995880127,-6.0383669535319,NA,3.63256917681013,3.04793119430542,5.91013145446777,NA,1.54065132141113,0.280265886336565,-0.862599477171898,NA,0.120338886976242,7.00664715841413,-14.376657952865,NA,1.71912695680346,0.55555556,0.5,0.52941176,0.6,1,0.77777778,0.47058824,4,98.8114013671875,27.9410648345947,2,0.5,107.381,3,0.75,"2024-06-04",0
"Buck Farmer",14814,"2024-05-29","STL",18,2024,"CIN","H",33,0,0,9,1,0,0,0,0,0,0,0,1,7,3,1,1,0,2,0,0,0,0,0,0,18,27,0,0,1,1,1,2,0,0,1,1,0,0.28571429,-0.28571429,10.5686066185431,0,0.6,5,0.6,0.8,9.16647977828979,-0.166479778289794,10.6784881845117,205.19992942694,210.011543097172,259.842877178056,1,0.5,0.25,0.25,0,0,1,9,16,17,33,-0.0344099961221218,-0.0850600004196167,0.0506500042974949,-0.43900004029274,-0.0415129996836185,0.556999981403351,0.344999998807907,0.344999998807907,NA,0,1,-0.0596936456859112,-0.00208372822966146,0,0,0.53125,92.41176471,0.1875,82,0.28125,87.22222222,0.03030303,-0.936105787754059,-0.0329749323427677,-0.564916372299194,-5.5065046338474,-0.549582205712795,-6.27684858110216,0.25,0.5,0.34375,0.6,0.83333333,0.72727273,0.375,0.42857143,0.09090909,3,0,2,0,3,2,5,0.6,0,0.4,0,0.6,0.4,16.5967216794947,NA,64.16359,51.17697,64.46896,20,38.6872,20,20,20,20,80,54.83176,80,37.06133,40.94211,35.89614,0.92924,5.47095,92.64,116.88,116.82,71.34,62.7,42.42,65.8,70.18,57.44,102.3,135.68,141.38,82.161875,92.5575,82.549375,0.48484848,0.06060606,0.18181818,0.27272727,92.3125,92.1999969482422,82.0666656494141,87.0555555555556,-6.80458641052246,-9.4902400970459,4.64276027679443,-9.08307393391927,7.70227146148682,4.06908512115479,2.32494242986043,-0.135618024402195,-0.713248245418072,-0.267212420701981,-0.0349759496748447,-0.574679479002953,-4.45780153386295,-13.360621035099,-0.582932494580746,-6.38532754447725,0.21052632,0.5,0.33333333,0.75,0.71428571,0.72727273,0.42424242,18.72,0.27272727,0.48484848,0.06060606,0.18181818,87.1275906032986,92.3855514526367,92.2962493896484,82.1256001790365,-9.21686469184028,-6.98028469085693,-9.82016563415527,4.84200000762939,-1.70143180423313,6.94544744491577,2.87678503990173,0.929571628570557,-0.574679479002953,-0.713248245418072,-0.267212420701981,-0.0349759496748447,-6.38532754447725,-4.45780153386295,-13.360621035099,-0.582932494580746,0.2,0.53846154,0.33333333,0.75,0.71428571,0.72727273,0.39393939,5,93.2810516357422,16.9108753204346,0,0,105.95,2,0.4,"2024-05-29",0
"Buck Farmer",14814,"2024-05-28","STL",18,2024,"CIN","H",33,0,0,0,1,0,0,0,0,0,0,0,1,6,2,0,0,0,1,0,0,0,0,1,9,9,18,1,0,0,3,0,1,0,0,0,0,0.16666667,0.16666667,0,4.16309018972078,0,0.4,3,0.5,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,96.3754543882264,102.47548198021,3,0.25,0.75,0,0,0,0,0,10,17,27,0.00458000041544437,-0.0126400012522936,0.017220001667738,0.486999958753586,0.0460520163178444,0.241833344101906,0.11600000411272,0.232000008225441,0.0820000022649765,1,1,-0.0287888664752245,0.0477275303408427,0,0,0.40740741,93.72727273,0.40740741,83.81818182,0.18518519,87.6,NA,-0.537374258041382,0.357115566730499,-0.371090203523636,-4.88522052764893,3.24650515209545,-7.42180407047272,0.29411765,0.4,0.33333333,0.6,1,0.77777778,0.37037037,0.66666667,0.07407407,1,3,0,1,2,1,4,0.25,0.75,0,0.25,0.5,0.25,5.4281591601563,NA,54.27492,49.78661,56.68808,20,53.09673,20,21.52955,37.05801,20.95478,48.38731,55.28554,38.10397,31.18311,51.93376,22.31344,1.29443,6.01874,117.38,85.58,96.48,78.34,38.4,33.84,76.2,54.28,52.04,116.52,97.6,107.28,100.56962962963,75.3725925925926,80.0785185185185,0.14814815,0.25925926,0.40740741,0.18518519,94.0250015258789,93.3428606305804,83.6727294921875,87.4200012207031,-7.38031387329102,-9.80131203787667,3.67638848044656,-7.86815719604492,8.33971309661865,4.4293828691755,2.28132941506126,-0.824130439758301,-0.132310260087252,-0.416128907352686,0.360248722136021,-0.37752566114068,-3.30775650218129,-5.94469867646694,3.27498838305473,-7.55051322281361,0.33333333,0.33333333,0.33333333,0.6,1,0.77777778,0.44444444,18.71428571,0.18518519,0.14814815,0.25925926,0.40740741,87.3837646484375,93.9729995727539,93.3102852957589,83.6076438210227,-7.96923828125,-7.46836519241333,-9.98063550676618,4.1382380398837,-2.23958702087402,7.36576747894287,3.25968142918178,0.889839345758611,-0.37752566114068,-0.132310260087252,-0.416128907352686,0.360248722136021,-7.55051322281361,-3.30775650218129,-5.94469867646694,3.27498838305473,0.375,0.27272727,0.33333333,0.66666667,1,0.77777778,0.40740741,4,90.5978546142578,-7.49101305007935,0,0,105.743,1,0.25,"2024-05-28",0
"Buck Farmer",14814,"2024-05-24","LAD",18,2024,"CIN","H",33,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0,9,9,0,0,0,1,2,1,0,0,0,0,0,0.2,-0.2,9.24976908401489,0,0.25,2,0.25,1,6.1664797782898,-6.1664797782898,9.19049659073353,0,141.829889871805,223.88448361004,0.5,0.25,0.25,0.5,0,0,0,0,11,10,21,0.0334399938583374,-0.059099942445755,0.0925399363040924,0.560999989509583,0.0530496463179588,1.0511999130249,0.655999958515167,0.655999958515167,0.555000007152557,1,1,-0.00643732398748398,0.038248584095099,0,0,0.52380952,93,0.23809524,82.6,0.23809524,87.4,NA,0.0893708243966103,0.354523718357086,-0.393529683351517,0.812462039969184,7.09047436714172,-7.87059366703033,0.15384615,0.625,0.33333333,1,1,1,0.38095238,0.4,0,1,3,0,0,2,2,4,0.25,0.75,0,0,0.5,0.5,7.84897555298606,NA,41.43452,59.91693,28.09649,30.53635,45.6917,29.55565,20,45.80416,20,43.7215,43.86499,38.6703,20,49.6176,20,2.25282,7.45632,103.96,88.74,89.84,77.34,93.14,77.62,97.94,0.299999999999997,22.5,95.9,99.44,109.34,96.9257142857143,53.8038095238095,64.4590476190476,0.0952381,0.42857143,0.23809524,0.23809524,92.6999969482422,92.9888916015625,82.5400024414062,87.3200012207031,-7.27996444702148,-10.1071929931641,4.49241828918457,-10.1652717590332,8.35968112945557,4.01757982042101,1.4430417060852,-0.440568590164185,0.0197252556681633,0.0673950985074043,0.358968153595924,-0.400887507945299,0.986262783408165,0.748834427860048,7.17936307191849,-8.01775015890598,0.16666667,0.55555556,0.33333333,1,1,1,0.42857143,18.75,0.23809524,0.0952381,0.42857143,0.23809524,87.6793395996094,93.0431518554688,93.3527357313368,82.8742797851562,-9.92767181396484,-6.96946001052856,-10.1366856892904,4.96458015441894,-2.05372161865234,7.52684020996094,2.95628547668457,-0.0191979885101318,-0.400887507945299,0.0197252556681633,0.0673950985074043,0.358968153595924,-8.01775015890598,0.986262783408165,0.748834427860048,7.17936307191849,0.09090909,0.6,0.33333333,1,1,1,0.47619048,4,90.8540420532227,19.9514713287354,2,0.5,100.908,2,0.5,"2024-05-24",0
