"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","SF%","SFv","XX%","wFB","wSL","wSF","wFB/C","wSL/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSI%","pfxSL%","pfxvFA","pfxvFS","pfxvSI","pfxvSL","pfxFA-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFS","pfxwSI","pfxwSL","pfxwFA/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Nick Sandlin",20517,"2024-04-25","BOS",5,2024,"CLE","H",27,0,0,18,1,0,0,0,0,0,0,0,1,5,1,2,2,0,0,0,1,1,0,1,9,0,9,1,0,0,2,0,1,0,0,0,0,0.2,0,0.2,2.00296908401489,0,0.25,1,0.333333333333333,0,4.1664797782898,13.8335202217102,4.1664797782898,452.154609055327,103.11922799942,101.806421637006,2,0.333333333,0.666666666,0,0,0,0,0,9,12,21,-0.0452360287308693,-0.157519996166229,0.112283959984779,-0.557999968528748,-0.0588607639074326,1.88106667995453,1.31106674671173,2.13640022277832,1.71800005435944,1,1,-0.0517098791897297,0.0276618062463703,0,0,0.23809524,93,0.38095238,80.125,0.38095238,85.25,NA,0.256302654743195,-0.568335831165314,0.195110067725182,5.12605309486389,-7.10419788956642,2.43887584656477,0.33333333,0.66666667,0.42857143,0.2,1,0.55555556,0.28571429,0.6,0.19047619,2,1,0,1,2,0,3,0.66666667,0.33333333,0,0.33333333,0.66666667,0,6.10387676591995,NA,67.62143,56.30978,49.33467,57.26881,31.96467,71.96858,79.72235,54.08976,73.84003,28.09539,52.28421,30.31672,55.66472,57.21245,49.64919,-0.22652,3.73731,102.52,134.58,153.62,67.16,187.64,165.48,95.66,133.62,138.9,63.56,104.46,93.24,80.999,127.502,125.502,0.14285714,0.38095238,0.0952381,0.38095238,92.7666625976562,85.2624969482422,92.6500015258789,80.1624984741211,-8.48165639241537,-8.15943813323975,-9.97822952270508,5.58027648925781,6.9713249206543,-1.42916071414948,1.58371531963348,3.28616213798523,0.0151214338839054,0.185297854244709,0.245279643684626,-0.580765828490257,0.50404779613018,2.31622317805886,12.2639821842313,-7.25957285612822,0.25,0.66666667,0.42857143,0,0.83333333,0.55555556,0.42857143,19.73333333,0.38095238,0.14285714,0.0952381,0.38095238,85.7445831298828,93.2532958984375,93.1389999389648,80.6438217163086,-7.42935752868652,-7.71483675638835,-9.11239528656006,6.49775123596191,-2.76455855369568,6.16238657633464,0.429339468479156,2.28047370910645,0.185297854244709,0.0151214338839054,0.245279643684626,-0.580765828490257,2.31622317805886,0.50404779613018,12.2639821842313,-7.25957285612822,0.25,0.66666667,0.42857143,0,0.83333333,0.55555556,0.42857143,3,83.0577596028646,-22.7430826822917,0,0,100.88,1,0.33333333,"2024-04-25",0
"Nick Sandlin",20517,"2024-04-21","OAK",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,1,0,0.2,3,1,0,0,0,0,0,0,0,0,1,13.500014081612,0,13.500014081612,1,0,0,0,1,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0.333333333333333,1.50000156462356,0.5,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,2.32567347034224,58.7187657997406,0,0.5,0,0.5,0,0,3,40.5000422448361,3,5,8,0.0997560396790504,-0.0513439737260342,0.151100009679794,0.501999974250793,0.0529535822570324,2.48653316497803,1.16039991378784,2.32079982757568,0.468400001525879,1,1,0.0190110262483358,0.0211074974392145,1,0,0.375,92,0.375,79,0.25,83.5,NA,-0.270044654607773,0.324644774198532,0.0151102766394615,-9.00148848692576,10.8214924732844,0.755513831973076,0.25,1,0.625,0,0.75,0.6,0.5,0.33333333,0.25,1,0,1,1,0,1,2,0.5,0,0.5,0.5,0,0.5,3.50960832923479,NA,39.48537,59.18032,21.06877,NA,NA,NA,53.81062,54.35951,40.14868,33.51935,59.97756,61.39968,40.15297,61.96814,33.58773,0.73717,5.18285,123.36,62.34,76.18,NA,NA,NA,110.68,110.26,128.94,92.86,110.78,107.48,110.98,92.42,103.79,0.375,0.25,NA,0.375,92.2666625976562,83.3000030517578,NA,79.1000010172526,-9.21482086181641,-7.78561878204346,NA,6.35522333780925,7.62711715698242,-2.51343488693237,NA,3.9183890024821,-0.275081675499678,0.0151214338839054,NA,0.310734424740076,-9.16938918332259,0.756071694195271,NA,10.3578141580025,0.25,1,0.625,0,0.75,0.6,0.5,23.2,0.25,0.375,NA,0.375,83.6404495239258,92.634765625,NA,79.433598836263,-7.07075977325439,-8.17402331034342,NA,7.40301322937012,-3.61925005912781,7.00297355651855,NA,3.11647319793701,0.0151214338839054,-0.275081675499678,NA,0.310734424740076,0.756071694195271,-9.16938918332259,NA,10.3578141580025,0.25,1,0.625,0,0.75,0.6,0.5,2,93.5023803710938,33.9200592041016,0,0,103.2,1,0.5,"2024-04-21",0
"Nick Sandlin",20517,"2024-04-20","OAK",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,1,0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,77.9208590801313,189.774252798055,0,0,0,1,0,0,0,0,3,4,7,0.00879602693021297,-0.0080800149589777,0.0168760418891907,-0.0820000246167183,-0.00864978972822428,1.19220006465912,0.859000027179718,1.71800005435944,1.73000001907349,1,1,0.0206210408359766,-0.0132430619287804,0,0,0.14285714,92,0.85714286,80,NA,NA,NA,0.249823242425919,0.0429494380950928,NA,24.9823242425919,0.715823968251546,NA,0,0.75,0.42857143,NA,0.66666667,0.66666667,0.57142857,1,0.14285714,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,0.792536685114782,NA,80,55.81193,80,NA,NA,NA,37.29638,55.89423,32.95466,NA,NA,NA,47.6386,63.27445,41.45554,0.27212,4.48527,91.72,116.32,120.3,NA,NA,NA,100.58,100.98,112.54,NA,NA,NA,99.3142857142857,103.171428571429,113.648571428571,0.14285714,NA,NA,0.85714286,92,NA,NA,80.0833333333333,-7.9274697303772,NA,NA,5.58135477701823,6.21896553039551,NA,NA,2.39080715179443,0.252764463424683,NA,NA,0.0499703101813793,25.2764463424683,NA,NA,0.832838503022989,0,0.75,0.42857143,NA,0.66666667,0.66666667,0.57142857,17,NA,0.14285714,NA,0.85714286,NA,92.310302734375,NA,80.4304707845052,NA,-6.8961501121521,NA,6.95129013061523,NA,5.43929004669189,NA,1.20673131942749,NA,0.252764463424683,NA,0.0499703101813793,NA,25.2764463424683,NA,0.832838503022989,0,0.6,0.42857143,NA,0.66666667,0.66666667,0.71428571,2,98.5387420654297,38.0500640869141,0,0,102.054,2,1,"2024-04-20",0
"Nick Sandlin",20517,"2024-04-17","@BOS",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.5241212415541,27.173712862954,2,0,1,0,0,0,0,0,3,9,12,0.032711997628212,0,0.032711997628212,0.546999990940094,0.0526974946260452,0.413066655397415,0.541999995708466,0.541999995708466,0.44200000166893,1,1,0.0793919414281845,-0.000198917249703029,0,0,0.41666667,91.4,0.33333333,78.5,0.25,81.33333333,NA,0.36998176574707,-0.0291071534156799,0.349608451128006,7.39963531494141,-0.727678835391998,11.6536150376002,0.66666667,0.66666667,0.66666667,0.66666667,1,0.75,0.25,1,0.16666667,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,-0.215782578870283,NA,80,46.59628,80,39.86984,28.54904,20,20,59.60849,20,29.06717,60.45245,67.45908,25.62003,54.82972,29.11856,1.64005,6.53717,106.68,154.76,159.34,62.48,43.68,35.26,83.7,-53.72,-52.34,57.14,89.14,62.6,79.2683333333333,50.3483333333333,43.915,0.25,0.25,0.16666667,0.33333333,91.5333353678385,81.2666676839193,91.1500015258789,78.5749969482422,-8.95807266235352,-7.72069422403971,-12.3585510253906,6.00508451461792,6.92351468404134,-1.92937056223551,0.126975134015083,3.1026656627655,0.159965731203556,0.354533471167088,0.214739695191383,-0.030539944767952,5.33219104011854,11.8177823722363,10.7369847595692,-0.763498619198799,0.57142857,0.8,0.66666667,0.5,1,0.75,0.41666667,18.55555556,0.25,0.25,0.16666667,0.33333333,81.7278035481771,91.9687703450521,91.6163024902344,79.0130767822266,-6.74593353271484,-7.96233304341634,-11.1232500076294,7.46330738067627,-3.29953320821126,5.99833997090658,-1.27016496658325,1.75730574131012,0.354533471167088,0.159965731203556,0.214739695191383,-0.030539944767952,11.8177823722363,5.33219104011854,10.7369847595692,-0.763498619198799,0.57142857,0.8,0.66666667,0.5,1,0.75,0.41666667,2,93.7809753417969,-13.9165153503418,0,0,108.176,1,0.5,"2024-04-17",0
"Nick Sandlin",20517,"2024-04-15","@BOS",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.5241212415541,64.7888072114456,1,0,0.5,0.5,0,0,2,18,5,11,16,0.0322679989039898,0,0.0322679989039898,0.546999990940094,0.0526974946260452,0.411466658115387,0.667200028896332,0.667200028896332,0.0984000042080879,1,1,0.0786171108484268,-0.000195206503164111,0,0,0.3125,92.8,0.5,77.875,0.1875,83.33333333,NA,0.449901849031448,0.152413368225098,0.114588178694248,8.99803698062897,1.90516710281372,3.81960595647494,0.58333333,0.5,0.5625,0.42857143,0.5,0.44444444,0.25,0.33333333,0.3125,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,-0.367145213857753,NA,80,59.22433,79.82888,80,20,80,29.24666,52.59266,24.3065,80,53.88217,80,73.53115,56.57515,63.29448,-1.33649,2.07236,112.38,170.24,169.62,77,304.08,250.94,113.58,91.2,91.12,85.12,168.94,161.5,105.6575,138.84125,133.93,0.25,0.1875,0.0625,0.5,92.5,83.0666707356771,92.5999984741211,77.9000015258789,-7.57721424102783,-8.16276677449544,-12.0362281799316,5.88078451156616,6.1131157875061,-2.13028796513875,2.3645350933075,2.29740118980408,0.232872847467661,0.115939885377884,0.222849875688553,0.153704486787319,5.82182118669152,3.86466284592946,22.2849875688553,1.92130608484149,0.58333333,0.5,0.5625,0.42857143,0.5,0.44444444,0.25,18.38461538,0.1875,0.25,0.0625,0.5,83.5728963216146,93.0235290527344,93.1445999145508,78.4019088745117,-7.11184310913086,-6.54571008682251,-10.6464996337891,7.08010768890381,-3.43150997161865,5.36035251617432,1.02553999423981,1.03160452842712,0.115939885377884,0.232872847467661,0.222849875688553,0.153704486787319,3.86466284592946,5.82182118669152,22.2849875688553,1.92130608484149,0.58333333,0.5,0.5625,0.42857143,0.5,0.44444444,0.25,2,90.1766510009766,9.51371002197266,1,0.5,102.539,1,0.5,"2024-04-15",0
"Nick Sandlin",20517,"2024-04-13","NYY",5,2024,"CLE","H",27,0,0,18,1,0,0,0,0,0,0,0,1,6,3,2,2,1,0,0,0,0,0,1,9,0,27,1,0,0,1,3,1,1,0,0,0,0.16666667,0,0.16666667,4.72872909190039,9,0.5,3,0.5,0.625,14.1664797782898,3.83352022171021,5.70250499695539,452.154609055327,355.102917192306,140.018995908429,0.333333333,0.2,0.2,0.6,0.333333333,0.333333333,0,0,9,12,21,-0.162611976265907,-0.232551991939545,0.0699400156736374,-1.3989999294281,-0.147573843598366,0.952866673469543,0.923200011253357,0.865599989891052,0.205600008368492,1,1,-0.134258568286896,-0.036396971248148,0,1,0.38095238,92.25,0.47619048,79.1,0.14285714,83,NA,-2.00867009162903,0.253207743167877,-0.0322868302464485,-25.1083761453629,2.53207743167877,-1.07622767488162,0.08333333,0.77777778,0.38095238,1,0.85714286,0.875,0.42857143,0.66666667,0.04761905,3,1,1,2,2,1,5,0.6,0.2,0.2,0.4,0.4,0.2,10.4305238438838,NA,80,53.35767,80,80,41.21616,80,36.17524,55.35038,35.59935,20,50.94169,20,52.17642,56.61337,52.51745,-0.0098,4.06239,110.48,132.56,148.6,94.1,165.68,159.58,101.68,106.78,114.48,87.6,46.38,37.32,102.973,112.708,120.961,0.33333333,0.14285714,0.04761905,0.47619048,92.028573172433,83.0333353678385,92.6999969482422,79.0400024414062,-9.27327183314732,-7.53901481628418,-11.8309335708618,4.57510223388672,6.72628729684012,-2.12578996022542,3.41398739814758,4.20215377807617,-0.589066088199615,-0.0332007221877575,-1.4267897605896,0.255506310611963,-8.41522983142308,-1.10669073959192,-142.67897605896,2.55506310611963,0.08333333,0.77777778,0.38095238,1,0.85714286,0.875,0.42857143,19.06666667,0.14285714,0.33333333,0.04761905,0.47619048,83.0562337239583,92.0723266601562,92.7022018432617,79.0723510742187,-7.11248970031738,-8.51581409999302,-11.1852998733521,5.51893119812012,-2.92689323425293,6.12369537353516,2.93468999862671,3.3208812713623,-0.0332007221877575,-0.589066088199615,-1.4267897605896,0.255506310611963,-1.10669073959192,-8.41522983142308,-142.67897605896,2.55506310611963,0.09090909,0.7,0.38095238,1,0.85714286,0.875,0.47619048,5,85.4741882324219,36.2120147705078,0,0,96.7857,1,0.2,"2024-04-13",1
"Nick Sandlin",20517,"2024-04-10","CHW",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,0,0,0.2,3,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,1,0,1,1,0,0,1,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,2.32567347034224,58.7187657997406,1,0,0.5,0.5,0,0,1,13.500014081612,3,9,12,0.0526799969375134,-0.0428960025310516,0.0955760031938553,0.656000018119812,0.0691983178257942,1.32770001888275,0.476000010967255,0.952000021934509,0.952000021934509,1,1,0.0215094983577728,0.0181681367919526,0,0,0.5,91.66666667,0.16666667,77,0.33333333,82.75,NA,-0.00249979645013809,0.200806200504303,-0.428091019392014,-0.0416632741689682,10.0403100252151,-10.7022754848003,0.375,0.25,0.33333333,0.66666667,1,0.75,0.33333333,0.33333333,0.08333333,0,2,0,1,1,0,2,0,1,0,0.5,0.5,0,-0.367145213857753,NA,38.12744,61.74307,31.1226,NA,NA,NA,80,48.14026,80,80,52.99179,80,67.2586,58.49867,72.71208,-0.9468,2.65689,116.72,85.76,93.92,NA,NA,NA,123.72,122.38,124.04,84.3,146.1,135.56,107.08,111.976666666667,112.82,0.5,0.33333333,NA,0.16666667,91.6333312988281,82.75,NA,77.3000030517578,-7.61199887593587,-8.09432220458984,NA,6.95085430145264,6.65593147277832,-2.10324907302856,NA,1.8895411491394,-0.00323163345456123,0.643647283315659,NA,0.203088968992233,-0.0538605575760206,16.0911820828915,NA,10.1544484496117,0.42857143,0.2,0.33333333,0.66666667,1,0.75,0.41666667,21.66666667,0.33333333,0.5,NA,0.16666667,82.7414474487305,91.6425476074219,NA,77.3188018798828,-7.61449527740479,-6.9426867167155,NA,7.62253999710083,-3.04897499084473,6.37725003560384,NA,1.26769649982452,0.643647283315659,-0.00323163345456123,NA,0.203088968992233,16.0911820828915,-0.0538605575760206,NA,10.1544484496117,0.375,0.25,0.33333333,0.66666667,1,0.75,0.33333333,2,71.3822479248047,9.55280494689941,0,0,82.6087,0,0,"2024-04-10",0
"Nick Sandlin",20517,"2024-04-09","CHW",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,0,0,1,0,0,1,0,0.5,0,0.5,0.562229084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.8726165970231,-22.5814263197472,0,1,0,0,0,0,0,0,3,9,12,0.0737679973244667,-0.0943760052323341,0.168144002556801,0.479999989271164,0.0506329126656055,1.90149998664856,1.3400000333786,1.3400000333786,1.53639996051788,1,1,0.00619552796706557,0.0325991067120988,1,0,0.41666667,92.2,0.58333333,78.85714286,NA,NA,NA,0.258884370326996,-0.340706884860992,NA,5.17768740653992,-4.86724121229989,NA,0.4,0.42857143,0.41666667,0,0.66666667,0.4,0.58333333,0.75,0.25,0,0,2,0,1,1,2,0,0,1,0,0.5,0.5,5.36062530594271,NA,39.14097,54.87447,27.13106,20,47.04095,20,72.90496,51.17849,80,NA,NA,NA,52.18924,54.57923,56.45889,-0.0106,4.06119,110.66,38.3,37.62,72.2,32.42,18.82,113.48,111.14,128.32,NA,NA,NA,108.958181818182,84.1181818181818,93.6290909090909,0.33333333,NA,0.08333333,0.58333333,92.3500061035156,NA,92.3000030517578,78.7285679408482,-8.58261871337891,NA,-10.6558446884155,6.60041318620954,5.9277515411377,NA,3.0392050743103,3.34064047677176,0.297986641526222,NA,-0.0350487045943737,-0.343047581613064,7.44966603815556,NA,-3.50487045943737,-4.90067973732948,0.4,0.42857143,0.41666667,0,0.66666667,0.4,0.58333333,17,NA,0.33333333,0.08333333,0.58333333,NA,92.2071990966797,92.1787033081055,78.5710885184152,NA,-7.84115505218506,-10.6001996994019,7.66518565586635,NA,5.60818767547607,2.59224009513855,2.84059633527483,NA,0.297986641526222,-0.0350487045943737,-0.343047581613064,NA,7.44966603815556,-3.50487045943737,-4.90067973732948,0.4,0.42857143,0.41666667,0,0.66666667,0.4,0.58333333,2,100.646018981934,15.2844619750977,0,0,100.646,1,0.5,"2024-04-09",0
"Nick Sandlin",20517,"2024-04-06","@MIN",5,2024,"CLE","A",27,1,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,2,18,0,0,2,1,0,1,1,0,0,1,0,0,0.4,0,0.4,1.29088908401489,0,0,0,0,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,52.7224901608427,89.6663768027962,1,0,0.5,0.5,0,0,0,0,6,12,18,-0.0762439966201782,-0.136307999491692,0.060064010322094,-0.500000059604645,-0.0524109080433846,1.15575993061066,1.18440008163452,1.12720000743866,2.9047999382019,1,1,-0.00662797130644321,-0.0593407429575078,0,1,0.27777778,92.4,0.55555556,78.7,0.16666667,84.33333333,NA,0.142675414681435,0.343238204717636,-0.792838931083679,2.85350829362869,3.43238204717636,-26.427964369456,0.08333333,0.83333333,0.33333333,1,0.4,0.5,0.33333333,0.6,0.16666667,0,0,2,0,2,0,2,0,0,1,0,1,0,1.34443865572566,NA,30.53442,58.82937,33.56653,20,20,36.37786,45.82492,57.56062,46.96183,56.45996,49.94357,51.60601,38.97232,56.26609,41.57737,0.81052,5.29287,114.18,134.84,132.94,58.12,-67.66,-97.48,92.58,97.14,90.5,78.06,90.66,68.5,89.9311111111111,84.0322222222222,73.02,0.16666667,0.16666667,0.11111111,0.55555556,92.0333251953125,84.6666666666667,93,78.6,-8.88987286885579,-10.3477884928385,-11.654426574707,6.21545829772949,6.50427563985189,-1.09691429138184,1.80027103424072,2.76854972839355,-0.345668032765388,0.272699225693941,0.487727046012878,0.346766602247953,-11.5222677588463,9.08997418979804,24.3863523006439,3.46766602247953,0.09090909,0.71428571,0.33333333,1,0.4,0.5,0.38888889,14.15384615,0.16666667,0.16666667,0.11111111,0.55555556,84.7904001871745,92.1470336914062,93.1347503662109,78.7216491699219,-8.78839683532715,-7.63840357462565,-10.1150054931641,7.93345794677734,-2.74773152669271,5.44494311014811,0.364959985017776,1.15122518539429,0.272699225693941,-0.345668032765388,0.487727046012878,0.346766602247953,9.08997418979804,-11.5222677588463,24.3863523006439,3.46766602247953,0.125,0.5,0.33333333,1,0.4,0.5,0.55555556,2,76.4180908203125,18.6792373657227,0,0,80.0074,0,0,"2024-04-06",0
"Nick Sandlin",20517,"2024-04-03","@SEA",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-73.2695121394468,-72.3367211985741,0,0,0,0,0,0,0,0,2,3,5,0.000748000049497932,0,0.000748000049497932,0.20100000500679,0.0228279400616884,0.0274000000208616,0.0137000000104308,0.0274000000208616,0.0274000000208616,1,1,0.0272992718964815,-3.77798729800372e-11,0,0,0.4,91.5,0.6,78,NA,NA,NA,0.0199030227959156,0.246409565210342,NA,0.99515113979578,8.21365217367808,NA,0.33333333,0.5,0.4,0,0,0,0.4,1,0.4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.77986386138678,NA,39.36965,52.57167,31.35389,NA,NA,NA,67.65859,60.03004,80,NA,NA,NA,58.08312,60.46114,65.91883,-0.37676,3.51195,128.3,77.38,76.06,NA,NA,NA,123.84,108.92,123.64,NA,NA,NA,125.624,96.304,104.608,0.4,NA,NA,0.6,91.3999938964844,NA,NA,77.6333312988281,-9.35719871520996,NA,NA,7.12271372477214,6.43935108184814,NA,NA,3.1314156850179,0.019891619682312,NA,NA,0.249327931553125,0.994580984115601,NA,NA,8.31093105177085,0.33333333,0.5,0.4,0,0,0,0.4,17.75,NA,0.4,NA,0.6,NA,91.8898010253906,NA,78.0739339192708,NA,-8.17000484466553,NA,8.66965993245443,NA,6.00896501541138,NA,2.00736665725708,NA,0.019891619682312,NA,0.249327931553125,NA,0.994580984115601,NA,8.31093105177085,0.33333333,0.5,0.4,0,0,0,0.4,0,NA,NA,0,NA,NA,0,NA,"2024-04-03",0
"Nick Sandlin",20517,"2024-04-01","@SEA",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,0,0,1.1,6,0,0,0,0,3,0,0,0,0,1,6.75000160932579,20.2500048279774,0,0.33333333,0,0,0,2,0,0,0,0,0,0.16666667,0.5,-0.33333333,14.2767290940034,0,0,2.25000053644193,0,1,8.41648102998763,-8.41648102998763,10.6844941800569,0,210.21232744714,263.958778514392,0,0,0,1,0,0,0,0,12,17,29,0.00566196674481034,-0.0769819691777229,0.0826439335942268,0.516999959945679,0.0587166287004948,0.706200003623962,0.733666658401489,1.58700001239777,0.599200010299683,1,1,-0.000618495512753725,0.00863600714650505,0,0,0.28571429,91.625,0.57142857,78.5,0.14285714,83.25,0.03448276,-0.498667508363724,-0.295817732810974,0.579750299453735,-6.23334385454655,-1.84886083006859,14.4937574863434,0.27777778,0.6,0.39285714,0.8,1,0.90909091,0.35714286,0.66666667,0.03448276,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,8.89988920067271,NA,20,55.49655,20,31.01461,52.20342,20,21.52624,71.05432,21.07793,79.8329,55.68923,80,20,70.64982,20,2.19939,7.37618,156.1,-127.88,-100.62,104.36,37.72,62.24,118.2,44.14,62.24,95.36,93.88,78.94,116.526428571429,31.6685714285714,47.1764285714286,0.10714286,0.14285714,0.17857143,0.57142857,91.1333312988281,83.1999969482422,91.8,78.3625030517578,-7.66072209676107,-9.31876564025879,-11.2924797058105,6.14030361175537,7.98972765604655,-2.16030788421631,1.19254789352417,4.36373519897461,-0.395086675882339,0.58647184073925,-0.116593662649393,-0.305393271148205,-13.1695558627446,14.6617960184813,-2.33187325298786,-1.90870794467628,0.23529412,0.63636364,0.39285714,0.75,1,0.90909091,0.39285714,22.65217391,0.14285714,0.10714286,0.17857143,0.57142857,83.5117492675781,91.4286702473958,92.1497375488281,78.6647262573242,-8.29716491699219,-6.39904340108236,-10.4793022155762,7.40021324157715,-3.47862005233765,7.25026003519694,0.257846188545227,3.22507357597351,0.58647184073925,-0.395086675882339,-0.116593662649393,-0.316199041903019,14.6617960184813,-13.1695558627446,-2.33187325298786,-1.97624401189387,0.23529412,0.63636364,0.39285714,0.75,1,0.90909091,0.39285714,2,86.5918731689453,43.3993301391602,0,0,88.1414,0,0,"2024-04-01",0
