"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","wFB","wSL","wCT","wCB","wCH","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxFS%","pfxSL%","pfxCU%","pfxvFA","pfxvFC","pfxvFS","pfxvSL","pfxvCU","pfxFA-X","pfxFC-X","pfxFS-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxFC-Z","pfxFS-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwFC","pfxwFS","pfxwSL","pfxwCU","pfxwFA/C","pfxwFC/C","pfxwFS/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piFC%","piSL%","pivCH","pivCU","pivFA","pivFC","pivSL","piCH-X","piCU-X","piFA-X","piFC-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piFC-Z","piSL-Z","piwCH","piwCU","piwFA","piwFC","piwSL","piwCH/C","piwCU/C","piwFA/C","piwFC/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Lucas Sims",13470,"2024-05-12","@SFG",18,2024,"CIN","A",30,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,1,1,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,73.6482366464374,114.84853560366,0,0,0,1,0,0,0,0,0,5,5,-0.391297996044159,-0.391297996044159,0,-1.15600001811981,-0.122913345694542,4.32859992980957,2.16429996490479,4.32859992980957,NA,0,1,-0.0903982818126678,6.12347811346226e-11,0,1,0.2,94,0.8,83.5,NA,NA,NA,NA,NA,NA,-0.813196182250977,0.0931044071912766,NA,NA,NA,-81.3196182250977,2.32761017978191,NA,NA,NA,1,0.66666667,0.8,0.5,1,0.75,0.6,1,0.2,0,1,0,0,0,1,1,0,1,0,0,0,1,0.84818578071681,NA,NA,NA,44.02698,51.56595,38.35615,80,66.22945,75.31708,NA,NA,NA,NA,NA,NA,80,71.01615,73.72704,-2.50932,0.31311,NA,NA,NA,131.2,25.3,12.46,146.82,135.34,169.56,NA,NA,NA,NA,NA,NA,143.696,113.332,138.14,0.2,NA,NA,0.8,NA,93.8000030517578,NA,NA,83.6999969482422,NA,-2.58633589744568,NA,NA,8.17119884490967,NA,9.63543796539307,NA,NA,4.47181558609009,NA,-0.859671711921692,NA,NA,0.094138327986002,NA,-85.9671711921692,NA,NA,2.35345819965005,NA,1,0.66666667,0.8,0.5,1,0.75,0.6,17.75,NA,NA,0.2,NA,0.8,NA,NA,94.2810974121094,NA,84.1914215087891,NA,NA,-2.22831988334656,NA,8.89476490020752,NA,NA,8.64772987365723,NA,3.25265502929688,NA,NA,-0.859671711921692,NA,0.094138327986002,NA,NA,-85.9671711921692,NA,2.35345819965005,1,0.66666667,0.8,0.5,1,0.75,0.6,1,94.5185623168945,27.4959468841553,0,0,94.5186,0,0,"2024-05-12",0
"Lucas Sims",13470,"2024-05-10","@SFG",18,2024,"CIN","A",30,0,0,0,1,0,0,0,0,0,1,0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,73.6482366464374,187.926204380887,0,0,0,1,0.5,0,0,0,1,4,5,0.0425779968500137,0,0.0425779968500137,0.248999983072281,0.026475278660655,0.85319995880127,0.551999986171722,1.10399997234344,1.75639998912811,1,1,0.0502892583608627,-0.000385368410100138,0,0,0.4,93.5,0.6,83.33333333,NA,NA,NA,NA,NA,NA,0.0334886722266674,0.483685255050659,NA,NA,NA,1.67443361133337,16.122841835022,NA,NA,NA,0,0.75,0.6,NA,1,1,0.8,1,0,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,-0.858243292557316,NA,NA,NA,66.82558,46.22722,69.81424,80,69.23987,80,NA,NA,NA,NA,NA,NA,80,63.8742,80,-3.09502,-0.56544,NA,NA,NA,90.04,124.6,94.9,140.36,139.4,169.28,NA,NA,NA,NA,NA,NA,120.232,133.48,139.528,0.4,NA,NA,0.6,NA,93.5500030517578,NA,NA,83.2666676839193,NA,-4.04015779495239,NA,NA,9.41028022766113,NA,9.64022254943848,NA,NA,3.80583508809408,NA,0.0337270088493824,NA,NA,0.471801936626434,NA,1.68635044246912,NA,NA,15.7267312208811,NA,0,0.75,0.6,NA,1,1,0.8,15.33333333,NA,NA,0.4,NA,0.6,NA,NA,94.1136474609375,NA,83.8292338053385,NA,NA,-3.9935450553894,NA,9.52512995402018,NA,NA,8.60292434692383,NA,2.63200998306274,NA,NA,0.0337270088493824,NA,0.471801936626434,NA,NA,1.68635044246912,NA,15.7267312208811,0,0.75,0.6,NA,1,1,0.8,2,85.4768371582031,60.7370262145996,0,0,105.427,1,0.5,"2024-05-10",0
"Lucas Sims",13470,"2024-05-08","ARI",18,2024,"CIN","H",30,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,2,18,0,9,2,0,0,0,2,0,0,0,0,0,0.5,0,0.5,1.65247908401489,9,0.25,1,0,1,12.1664797782898,-3.16647977828979,2.19049659073353,205.19992942694,278.193196322539,54.7244184399108,0,0,0,1,0,0.5,0,0,4,9,13,-0.0853500068187714,-0.138710007071495,0.0533600002527237,-0.439000010490417,-0.0415130034089088,0.640749990940094,0.976999998092651,0.976999998092651,0.344999998807907,1,1,-0.185363039374352,0.0521597494397738,0,1,0.38461538,94,0.61538462,84.375,NA,NA,NA,NA,NA,NA,0.4659024477005,-1.10517799854279,NA,NA,NA,9.31804895401001,-13.8147249817848,NA,NA,NA,0.2,0.375,0.30769231,0,1,0.75,0.61538462,0.5,0.07692308,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,11.0508518115618,NA,NA,NA,73.09526,50.16604,80,80,56.15953,74.14916,NA,NA,NA,NA,NA,NA,80,56.93608,80,-2.05227,0.99869,NA,NA,NA,90.72,131.6,118.24,123.18,130.82,153.02,NA,NA,NA,NA,NA,NA,110.695384615385,131.12,139.643076923077,0.38461538,NA,NA,0.61538462,NA,94.1,NA,NA,84.2624969482422,NA,-4.32796173095703,NA,NA,7.16894149780273,NA,10.2593292236328,NA,NA,2.44544124603271,NA,0.47126305475831,NA,NA,-1.10308434069157,NA,9.42526109516621,NA,NA,-13.7885542586446,NA,0,0.44444444,0.30769231,NA,0.75,0.75,0.69230769,15,NA,NA,0.38461538,NA,0.61538462,NA,NA,94.5147583007813,NA,84.6532974243164,NA,NA,-3.80953598022461,NA,7.86983108520508,NA,NA,8.89543151855469,NA,0.91643750667572,NA,NA,0.47126305475831,NA,-1.10308434069157,NA,NA,9.42526109516621,NA,-13.7885542586446,0,0.44444444,0.30769231,NA,0.75,0.75,0.69230769,2,93.2928161621094,39.2919158935547,1,0.5,104.365,1,0.5,"2024-05-08",0
"Lucas Sims",13470,"2024-05-04","BAL",18,2024,"CIN","H",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-17.260634320719,18.1856412207288,0,0,0,1,0,0,0,0,0,8,8,0.0340500026941299,0,0.0340500026941299,0.560999989509583,0.0530496463179588,0.432000011205673,0.555999994277954,0.555999994277954,0.344999998807907,1,1,0.0788717195391655,-5.22709028114299e-05,0,0,0.25,95,0.75,85.83333333,NA,NA,NA,NA,NA,NA,0.335098683834076,0.436032056808472,NA,NA,NA,16.7549341917038,7.26720094680786,NA,NA,NA,0.75,0.75,0.75,1,1,1,0.5,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.81690392675247,NA,NA,NA,71.1184,49.60367,80,75.21961,53.28953,74.12733,NA,NA,NA,NA,NA,NA,80,57.37914,80,-1.80062,1.37616,NA,NA,NA,109.6,84.86,59.44,118.013333333333,118.213333333333,136.653333333333,NA,NA,NA,NA,NA,NA,115.91,109.875,117.35,0.25,NA,NA,0.75,NA,94.75,NA,NA,85.8833312988281,NA,-3.15480518341064,NA,NA,4.23016103108724,NA,9.95530223846436,NA,NA,5.64349301656087,NA,0.338805824518204,NA,NA,0.441041134297848,NA,16.9402912259102,NA,NA,7.3506855716308,NA,1,0.6,0.75,1,1,1,0.625,22,NA,NA,0.25,NA,0.75,NA,NA,95.2134552001953,NA,86.347401936849,NA,NA,-2.72021484375,NA,4.65797011057536,NA,NA,8.65170001983643,NA,4.03990999857585,NA,NA,0.338805824518204,NA,0.441041134297848,NA,NA,16.9402912259102,NA,7.3506855716308,1,0.66666667,0.75,1,1,1,0.75,1,99.1566848754883,24.2568950653076,0,0,99.1567,1,1,"2024-05-04",0
"Lucas Sims",13470,"2024-04-28","@TEX",18,2024,"CIN","A",30,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,1,0,0,1,0,0,0,13.500014081612,0,0,0,0,1,0,0,0,0,0,0,0,0.5,-0.5,15.4342290840149,0,0,1.50000156462356,0,1,7.66648447216047,-7.66648447216047,7.66648447216047,0,175.920823163109,187.055627996056,1,0,1,0,0,0,0,0,6,3,9,0.0479119569063187,-0.0309080313891172,0.0788199901580811,0.513999998569489,0.0533748716115952,1.32200002670288,0.540199995040894,1.08039999008179,0.740400016307831,1,1,0.017744816839695,0.018497207319573,0,0,0.44444444,93.5,0.44444444,85.5,NA,NA,0.11111111,80,NA,NA,0.858083844184875,-0.352841824293137,NA,-0.0344077162444592,NA,21.4520961046219,-8.82104560732841,NA,-3.44077162444592,NA,0.16666667,0.66666667,0.33333333,0,1,0.66666667,0.33333333,0.5,0.11111111,1,0,0,0,0,1,1,1,0,0,0,0,1,12.7330771551905,80,41.79718,80,30.68667,53.07745,22.52643,20,67.00879,20,NA,NA,NA,NA,NA,NA,20,59.01791,20,3.58727,9.458,81.88,124,116.98,74.3,121.42,114.3,93.6,-59.8,-44.3,NA,NA,NA,NA,NA,NA,83.72,41.1644444444444,44.1088888888889,0.44444444,NA,NA,0.44444444,0.11111111,93.4250030517578,NA,NA,85.5,79.5999984741211,-4.28390979766846,NA,NA,9.06279182434082,6.62238883972168,10.1111192703247,NA,NA,2.23090410232544,-7.09790182113647,0.87312451004982,NA,NA,-0.361359674483538,-0.0350487045943737,21.8281127512455,NA,NA,-9.03399186208844,-3.50487045943737,0.16666667,0.66666667,0.33333333,0,1,0.66666667,0.33333333,17,NA,0.11111111,0.44444444,NA,0.44444444,NA,79.75830078125,93.6098251342773,NA,85.6540222167969,NA,7.09243011474609,-3.75453996658325,NA,10.1491327285767,NA,-8.73999977111816,9.0495719909668,NA,0.470683515071869,NA,-0.0350487045943737,0.87312451004982,NA,-0.361359674483538,NA,-3.50487045943737,21.8281127512455,NA,-9.03399186208844,0.16666667,0.66666667,0.33333333,0,1,0.66666667,0.33333333,1,99.5136108398438,0.970147967338562,0,0,99.5136,1,1,"2024-04-28",0
"Lucas Sims",13470,"2024-04-26","@TEX",18,2024,"CIN","A",30,0,1,9,1,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,1,9,0,9,1,0,0,1,2,0,0,0,0,0,0.25,0,0.25,3.28666658401489,9,0.25,1,0,1,14.1664797782898,-5.16647977828979,4.19049659073353,205.19992942694,323.647631806117,103.055865631376,0.5,0,0.333333333,0.666666666,0,0.5,0,0,5,11,16,-0.127791970968246,-0.296683967113495,0.168891996145248,-0.0969999730587006,-0.0100726895034313,1.89579999446869,1.91613328456879,2.13800001144409,0.391999989748001,1,1,-0.133333116769791,0.0659251774612662,0,1,0.4375,94.71428571,0.5,84,NA,NA,0.0625,80,NA,NA,-0.841357946395874,0.019491795450449,NA,0.139680862426758,NA,-12.0193992342268,0.243647443130612,NA,13.9680862426758,NA,0.16666667,0.9,0.625,1,0.88888889,0.9,0.625,0.75,0.0625,2,1,0,0,1,2,3,0.66666667,0.33333333,0,0,0.33333333,0.66666667,13.3680493975449,54.43242,40.24218,71.7418,62.70451,52.92837,59.9399,45.76486,61.80984,34.9851,NA,NA,NA,NA,NA,NA,55.59244,58.23602,48.25538,-0.22203,3.74405,154.16,117.42,100.72,88.08,98.28,85.72,108.48,69.2,88,NA,NA,NA,NA,NA,NA,102.41,84.93625,87.7975,0.4375,NA,NA,0.5,0.0625,94.5857107979911,NA,NA,84.0875015258789,79.5999984741211,-3.65314183916364,NA,NA,8.58158588409424,7.77823829650879,10.160530090332,NA,NA,1.80075097084045,-7.61100435256958,-0.83490140363574,NA,NA,0.0183084979653358,0.141648322343826,-11.927162909082,NA,NA,0.228856224566698,14.1648322343826,0,0.90909091,0.625,NA,0.9,0.9,0.6875,19.58333333,NA,0.0625,0.4375,NA,0.5,NA,79.8631973266602,94.8721313476562,NA,84.3596038818359,NA,8.26852035522461,-3.02600288391113,NA,9.35021018981934,NA,-8.79967021942139,9.08975982666016,NA,0.516989648342133,NA,0.141648322343826,-0.83490140363574,NA,0.0183084979653358,NA,14.1648322343826,-11.927162909082,NA,0.228856224566698,0,0.90909091,0.625,NA,0.9,0.9,0.6875,3,95.9336140950521,19.2856165568034,1,0.33333333,105.617,1,0.33333333,"2024-04-26",0
"Lucas Sims",13470,"2024-04-24","PHI",18,2024,"CIN","H",30,0,0,0,1,0,0,0,0,0,0,0,0.2,3,1,0,0,0,0,0,0,0,0,1,13.500014081612,0,13.500014081612,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0.333333333333333,1.50000156462356,0.5,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,5.46651230198958,5.81251197675874,1,0.5,0.5,0,0,0,0,0,4,9,13,0.0106399971991777,-0.0718199983239174,0.08245999366045,0.267000019550323,0.0252482257783413,1.61233341693878,0.688000023365021,1.37600004673004,1.57800006866455,1,1,0.0229297075420618,-0.0163305779281764,0,0,0.46153846,93.83333333,0.53846154,83.85714286,NA,NA,NA,NA,NA,NA,0.420504570007324,-0.40605965256691,NA,NA,NA,7.00840950012207,-5.80085217952728,NA,NA,NA,0.4,1,0.53846154,0.5,0.66666667,0.57142857,0.23076923,1,0.23076923,2,0,0,0,2,0,2,1,0,0,0,1,0,4.07500741242773,NA,NA,NA,69.17121,60.14703,80,47.47312,74.64694,20.27407,NA,NA,NA,NA,NA,NA,60.96049,72.37257,50.62653,-0.55552,3.24381,NA,NA,NA,102.4,132.56,148.64,135.14,79.56,109.44,NA,NA,NA,NA,NA,NA,121.498333333333,101.643333333333,125.773333333333,0.46153846,NA,NA,0.53846154,NA,93.75,NA,NA,83.8142874581473,NA,-3.13373374938965,NA,NA,9.86766052246094,NA,11.3819948832194,NA,NA,4.13139425005232,NA,0.426299046725035,NA,NA,-0.413549680262804,NA,7.10498411208391,NA,NA,-5.90785257518291,NA,0.375,0.8,0.53846154,0.66666667,0.5,0.57142857,0.38461538,19.6,NA,NA,0.46153846,NA,0.53846154,NA,NA,94.177001953125,NA,84.2538016183036,NA,NA,-2.50357786814372,NA,10.9631947108677,NA,NA,9.77346483866374,NA,2.22118486676897,NA,NA,0.426299046725035,NA,-0.413549680262804,NA,NA,7.10498411208391,NA,-5.90785257518291,0.375,0.8,0.53846154,0.66666667,0.5,0.57142857,0.38461538,2,87.5971069335938,2.79141664505005,0,0,93.0659,0,0,"2024-04-24",0
"Lucas Sims",13470,"2024-04-21","LAA",18,2024,"CIN","H",30,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,0,2,0,0,0,0,0,0.25,0.25,0,7.38247908401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,96.3754543882264,175.553036418574,0,0,0,1,0,0,0,0,11,18,29,0.0488499701023102,-0.0279500242322683,0.0767999961972237,0.560999989509583,0.0530496463179588,0.857999980449677,0.955999970436096,0.955999970436096,0.827000021934509,1,1,0.0358471535146236,0.0210875448716257,0,0,0.44827586,94.46153846,0.48275862,84.35714286,NA,NA,0.06896552,79.5,NA,NA,0.218495905399323,0.226745441555977,NA,0.006791602820158,NA,1.68073773384094,1.61961029682841,NA,0.3395801410079,NA,0.15384615,0.75,0.48275862,0.5,0.83333333,0.78571429,0.55172414,0.5,0.10344828,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,2.84858155295978,20,28.69952,20,44.64765,54.45235,30.98658,77.72587,73.95177,70.01193,NA,NA,NA,NA,NA,NA,57.12406,64.25897,44.31779,-0.31718,3.60132,83.82,4.74000000000001,-7.68000000000001,117.88,74.5,85.46,149.38,103.88,158.64,NA,NA,NA,NA,NA,NA,130.737931034483,83.8724137931034,114.364827586207,0.44827586,NA,NA,0.48275862,0.06896552,94.4615384615385,NA,NA,84.3428606305804,79.4499969482422,-4.32304470355694,NA,NA,7.75653839111328,7.5978889465332,11.0112950251653,NA,NA,4.61671284266881,-5.40306377410889,0.259860668331385,NA,NA,0.228652261197567,0.0064518041908741,1.99892821793373,NA,NA,1.63323043712548,0.322590209543705,0.16666667,0.70588235,0.48275862,0,0.91666667,0.78571429,0.5862069,19.08,NA,0.06896552,0.44827586,NA,0.48275862,NA,79.6934051513672,94.7013221153846,NA,84.5724748883929,NA,8.14628028869629,-3.59937609159029,NA,8.80162647792271,NA,-7.0716552734375,9.40728935828576,NA,2.61138425554548,NA,0.0064518041908741,0.259860668331385,NA,0.228652261197567,NA,0.322590209543705,1.99892821793373,NA,1.63323043712548,0.16666667,0.70588235,0.48275862,0,0.91666667,0.78571429,0.5862069,2,90.6438140869141,44.4080200195312,0,0,91.0639,0,0,"2024-04-21",0
"Lucas Sims",13470,"2024-04-19","LAA",18,2024,"CIN","H",30,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0.25,-0.25,13.4148540840149,0,0,1,0,1,6.1664797782898,-6.1664797782898,10.7025049969554,0,141.829889871805,260.423260829222,0,0,0,1,0,0,5,45,6,8,14,0.12748995423317,-0.0853800177574158,0.212869971990585,0.560999989509583,0.0530496463179588,2.625,2.1710000038147,2.1710000038147,0.0810000002384186,1,1,0.0387135967612267,0.00985400485140937,1,0,0.35714286,92.8,0.64285714,82.88888889,NA,NA,NA,NA,NA,NA,0.286121636629105,0.149421975016594,NA,NA,NA,5.72243273258209,1.66024416685104,NA,NA,NA,0.33333333,0.4,0.35714286,0.66666667,1,0.8,0.35714286,0.75,0.07142857,1,1,1,0,3,0,3,0.33333333,0.33333333,0.33333333,0,1,0,4.40574495339425,NA,NA,NA,76.22588,54.12094,74.70207,80,71.96999,80,NA,NA,NA,NA,NA,NA,80,71.19349,80,-2.52528,0.28917,NA,NA,NA,83.94,134.72,122.1,146.38,109.78,156.1,NA,NA,NA,NA,NA,NA,124.08,118.687142857143,143.957142857143,0.35714286,NA,NA,0.64285714,NA,92.8400024414063,NA,NA,82.8333333333333,NA,-3.68310661315918,NA,NA,9.78167300754123,NA,10.0085113525391,NA,NA,3.67684766981337,NA,0.328518882393837,NA,NA,0.192202303558588,NA,6.57037764787674,NA,NA,2.13558115065098,NA,0.16666667,0.5,0.35714286,1,0.75,0.8,0.57142857,18.9,NA,NA,0.35714286,NA,0.64285714,NA,NA,93.1837768554688,NA,83.1470201280382,NA,NA,-2.88143196105957,NA,10.7550303141276,NA,NA,8.42610397338867,NA,1.92162365383572,NA,NA,0.328518882393837,NA,0.192202303558588,NA,NA,6.57037764787674,NA,2.13558115065098,0.2,0.44444444,0.35714286,1,0.75,0.8,0.64285714,3,91.4262084960938,25.0284907023112,0,0,100.491,2,0.66666667,"2024-04-19",0
"Lucas Sims",13470,"2024-04-17","@SEA",18,2024,"CIN","A",30,0,0,40.5000422448361,1,0,0,0,0,0,0,0,0.2,8,2,3,3,1,4,0,0,0,0,1,13.500014081612,54.0000563264481,27.000028163224,0.25,0,0,0,2,1,0,0,0,0,0.125,0.5,-0.375,14.7802915840149,13.500014081612,0.5,9.00000938774135,0.5,0.65217391,37.6665157646316,2.83352648020443,22.7025253746389,923.400645603159,857.738066607587,550.412436419482,0,0.333333333,0,0.666666666,0,0.5,0,0,21,15,36,-0.17426398396492,-0.192109972238541,0.0178459864109755,-3.28999996185303,-0.37365135550499,0.421111106872559,0.671800017356873,0.671800017356873,0.266999989748001,1,1,-0.319460213184357,-0.0943592779687413,0,1,0.5,93,0.5,82.77777778,NA,NA,NA,NA,NA,NA,-1.81608045101166,-0.797847330570221,NA,NA,NA,-10.0893358389537,-4.43248516983456,NA,NA,NA,0.08695652,0.38461538,0.19444444,0.5,0.8,0.71428571,0.36111111,0.625,0.05555556,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,37.0973567086134,NA,NA,NA,20,55.43346,20,34.44732,66.31318,28.5368,NA,NA,NA,NA,NA,NA,20,63.37796,20,2.42015,7.70732,NA,NA,NA,91.84,27.34,23.72,121.3,38.34,69.9,NA,NA,NA,NA,NA,NA,106.57,32.84,46.81,0.5,NA,NA,0.5,NA,92.9444444444444,NA,NA,82.6888902452257,NA,-2.79304885864258,NA,NA,8.94833628336588,NA,10.1082153320312,NA,NA,4.21569230821398,NA,-1.83335042372346,NA,NA,-0.815524913370609,NA,-10.185280131797,NA,NA,-4.53069396317005,NA,0.04761905,0.4,0.19444444,0,0.83333333,0.71428571,0.41666667,17.21428571,NA,NA,0.5,NA,0.5,NA,NA,93.5668741861979,NA,83.3139784071181,NA,NA,-2.05542691548665,NA,9.83416748046875,NA,NA,9.25280592176649,NA,3.02531051635742,NA,NA,-1.83335042372346,NA,-0.815524913370609,NA,NA,-10.185280131797,NA,-4.53069396317005,0.04761905,0.4,0.19444444,0,0.83333333,0.71428571,0.41666667,3,96.36865234375,33.2343419392904,1,0.33333333,103.921,1,0.33333333,"2024-04-17",0
"Lucas Sims",13470,"2024-04-14","@CHW",18,2024,"CIN","A",30,0,0,54.0000563264481,1,0,0,0,0,0,1,0,0.1,3,1,2,2,0,1,0,0,0,0,0,0,27.000028163224,27.000028163224,0,0,0,1,0,1,0,0,0,0,0,0.33333333,-0.33333333,10.9178401874764,0,0.5,6.00000625849423,0.5,0,12.1664891660311,41.8335671604169,12.1664891660311,1231.20086080421,278.193409679781,295.801497607635,1,0.5,0.5,0,0,0,4,108.000112652896,6,6,12,0.0231099985539913,-0.0100740008056164,0.0331839993596077,-0.554000020027161,-0.0570839792490005,0.493866682052612,0.470733344554901,1.2746000289917,0.276399999856949,1,1,-0.077807255089283,0.124601257183009,0,0,0.66666667,93.75,0.16666667,81.5,NA,NA,0.16666667,78.5,NA,NA,-0.646853744983673,-0.0818048268556595,NA,-0.131305605173111,NA,-8.08567181229591,-4.09024134278297,NA,-6.56528025865555,NA,0.25,0.75,0.41666667,1,1,1,0.33333333,NA,0,1,0,1,1,0,1,2,0.5,0,0.5,0.5,0,0.5,18.8832838283052,20,44.53847,20,54.17075,51.45513,48.78919,20,53.38681,20,NA,NA,NA,NA,NA,NA,20,45.89268,20,2.58094,7.9485,69.8,-36.86,-49.86,81.02,81.62,73.44,103.96,9.32000000000001,14.6,NA,NA,NA,NA,NA,NA,82.9733333333333,49.8233333333333,43.0833333333333,0.66666667,NA,NA,0.16666667,0.16666667,93.8000030517578,NA,NA,81.5,78.8000030517578,-5.19088792800903,NA,NA,8.92101669311523,8.05559062957764,10.2371616363525,NA,NA,-0.368655622005463,-5.89019107818604,-0.655259858816862,NA,NA,-0.0833708606660366,-0.134158242493868,-8.19074823521078,NA,NA,-4.16854303330183,-6.70791212469339,0.28571429,0.6,0.41666667,1,1,1,0.41666667,16.66666667,NA,0.08333333,0.66666667,NA,0.25,NA,78.7461013793945,94.3216857910156,NA,81.2913004557292,NA,8.90645980834961,-4.24824857711792,NA,9.58898671468099,NA,-9.54732990264893,9.01078414916992,NA,-2.50154765446981,NA,-0.0350487045943737,-0.655259858816862,NA,-0.182480398565531,NA,-3.50487045943737,-8.19074823521078,NA,-6.08267995218436,0.28571429,0.6,0.41666667,1,1,1,0.41666667,2,82.3164825439453,-8.95987510681152,0,0,92.9909,0,0,"2024-04-14",0
